a,b,c,d,ugf
1.013333e-05,0.0003889991,4.533333e-06,5.55e-05,4830363.545
1.013333e-05,0.0003889991,4.533333e-06,5.97e-05,5342659.075
1.013333e-05,0.0003889991,4.533333e-06,6.4e-05,5783203.345
1.013333e-05,0.0003889991,4.533333e-06,6.83e-05,6166477.338
1.013333e-05,0.0003889991,4.533333e-06,7.25e-05,6503976.319
1.013333e-05,0.0003889991,4.533333e-06,7.68e-05,6803232.749
1.013333e-05,0.0003889991,4.533333e-06,8.11e-05,7246313.415
1.013333e-05,0.0003889991,4.533333e-06,8.53e-05,7766915.57
1.013333e-05,0.0003889991,4.533333e-06,8.96e-05,8237335.049
1.013333e-05,0.0003889991,4e-06,3.84e-05,45512709.31
1.013333e-05,0.0003889991,4e-06,4.27e-05,56067033.8
1.013333e-05,0.0003889991,4e-06,4.69e-05,68425920.07
1.013333e-05,0.0003889991,4e-06,5.12e-05,76765790.22
1.013333e-05,0.0003889991,4e-06,5.55e-05,82965457.24
1.013333e-05,0.0003889991,4e-06,5.97e-05,90428529.39
1.013333e-05,0.0003889991,4e-06,6.4e-05,96555791.16
1.013333e-05,0.0003889991,4e-06,6.83e-05,101624314.8
1.013333e-05,0.0003889991,4e-06,7.25e-05,105813273.1
1.013333e-05,0.0003889991,4e-06,7.68e-05,109230276.9
1.013333e-05,0.0003889991,4e-06,8.11e-05,111996711.4
1.013333e-05,0.0003889991,4e-06,8.53e-05,114233331.0
1.013333e-05,0.0003889991,4e-06,8.96e-05,116042784.7
1.013333e-05,0.0003889991,5.6e-06,3.84e-05,48063673.11
1.013333e-05,0.0003889991,5.6e-06,4.27e-05,60800777.94
1.013333e-05,0.0003889991,5.6e-06,4.69e-05,72956920.44
1.013333e-05,0.0003889991,5.6e-06,5.12e-05,81111729.47
1.013333e-05,0.0003889991,5.6e-06,5.55e-05,89375034.41
1.013333e-05,0.0003889991,5.6e-06,5.97e-05,96626456.81
1.013333e-05,0.0003889991,5.6e-06,6.4e-05,102413131.8
1.013333e-05,0.0003889991,5.6e-06,6.83e-05,107159071.5
1.013333e-05,0.0003889991,5.6e-06,7.25e-05,111051607.1
1.013333e-05,0.0003889991,5.6e-06,7.68e-05,114219551.0
1.013333e-05,0.0003889991,5.6e-06,8.11e-05,116786209.7
1.013333e-05,0.0003889991,5.6e-06,8.53e-05,118865271.5
1.013333e-05,0.0003889991,5.6e-06,8.96e-05,120551005.1
1.013333e-05,0.0003889991,5.066667e-06,3.84e-05,50034340.47
1.013333e-05,0.0003889991,5.066667e-06,4.27e-05,64385472.27
1.013333e-05,0.0003889991,5.066667e-06,4.69e-05,76380669.27
1.013333e-05,0.0003889991,5.066667e-06,5.12e-05,85087608.75
1.013333e-05,0.0003889991,5.066667e-06,5.55e-05,94213563.87
1.013333e-05,0.0003889991,5.066667e-06,5.97e-05,101224310.3
1.013333e-05,0.0003889991,5.066667e-06,6.4e-05,106797327.5
1.013333e-05,0.0003889991,5.066667e-06,6.83e-05,111323196.7
1.013333e-05,0.0003889991,5.066667e-06,7.25e-05,115010063.8
1.013333e-05,0.0003889991,5.066667e-06,7.68e-05,118002607.1
1.013333e-05,0.0003889991,5.066667e-06,8.11e-05,120426988.7
1.013333e-05,0.0003889991,5.066667e-06,8.53e-05,122392898.9
1.013333e-05,0.0003889991,5.066667e-06,8.96e-05,123989188.8
1.013333e-05,4.48e-05,5.333333e-06,3.84e-05,11044334.04
1.013333e-05,4.48e-05,5.333333e-06,4.27e-05,12589396.16
1.013333e-05,4.48e-05,5.333333e-06,4.69e-05,13889790.95
1.013333e-05,4.48e-05,5.333333e-06,5.12e-05,15004839.08
1.013333e-05,4.48e-05,5.333333e-06,5.55e-05,16137835.78
1.013333e-05,4.48e-05,5.333333e-06,5.97e-05,18110810.22
1.013333e-05,4.48e-05,5.333333e-06,6.4e-05,19884072.25
1.013333e-05,4.48e-05,5.333333e-06,6.83e-05,21494121.23
1.013333e-05,4.48e-05,5.333333e-06,7.25e-05,22961822.58
1.013333e-05,4.48e-05,5.333333e-06,7.68e-05,24725181.06
1.013333e-05,4.48e-05,5.333333e-06,8.11e-05,27596401.95
1.013333e-05,4.48e-05,5.333333e-06,8.53e-05,30263682.84
1.013333e-05,4.48e-05,5.333333e-06,8.96e-05,32752321.09
1.013333e-05,4.48e-05,2.4e-06,3.84e-05,10931329.73
1.013333e-05,4.48e-05,2.4e-06,4.27e-05,12509345.38
1.013333e-05,4.48e-05,2.4e-06,4.69e-05,13836392.89
1.013333e-05,4.48e-05,2.4e-06,5.12e-05,14973426.89
1.013333e-05,4.48e-05,2.4e-06,5.55e-05,16108549.16
1.013333e-05,4.48e-05,2.4e-06,5.97e-05,18121407.99
1.013333e-05,4.48e-05,2.4e-06,6.4e-05,19927666.69
1.013333e-05,4.48e-05,2.4e-06,6.83e-05,21570562.04
1.013333e-05,4.48e-05,2.4e-06,7.25e-05,23064493.23
1.013333e-05,4.48e-05,2.4e-06,7.68e-05,25027966.98
1.013333e-05,4.48e-05,2.4e-06,8.11e-05,27957455.23
1.013333e-05,4.48e-05,2.4e-06,8.53e-05,30669433.14
1.013333e-05,4.48e-05,2.4e-06,8.96e-05,33219588.64
1.013333e-05,4.48e-05,2.666667e-06,3.84e-05,10623359.96
1.013333e-05,4.48e-05,2.666667e-06,4.27e-05,12285170.07
1.013333e-05,4.48e-05,2.666667e-06,4.69e-05,13680117.03
1.013333e-05,4.48e-05,2.666667e-06,5.12e-05,14873279.46
1.013333e-05,4.48e-05,2.666667e-06,5.55e-05,15987394.09
1.013333e-05,4.48e-05,2.666667e-06,5.97e-05,18102154.34
1.013333e-05,4.48e-05,2.666667e-06,6.4e-05,20001411.23
1.013333e-05,4.48e-05,2.666667e-06,6.83e-05,21717553.25
1.013333e-05,4.48e-05,2.666667e-06,7.25e-05,23286506.6
1.013333e-05,4.48e-05,2.666667e-06,7.68e-05,25695608.46
1.013333e-05,4.48e-05,2.666667e-06,8.11e-05,28776960.94
1.013333e-05,4.48e-05,2.666667e-06,8.53e-05,31645111.18
1.013333e-05,4.48e-05,2.666667e-06,8.96e-05,34316975.59
1.013333e-05,4.48e-05,2.933333e-06,3.84e-05,10420257.75
1.013333e-05,4.48e-05,2.933333e-06,4.27e-05,12086773.47
1.013333e-05,4.48e-05,2.933333e-06,4.69e-05,13536810.92
1.013333e-05,4.48e-05,2.933333e-06,5.12e-05,14775574.24
1.013333e-05,4.48e-05,2.933333e-06,5.55e-05,15850456.47
1.013333e-05,4.48e-05,2.933333e-06,5.97e-05,18047969.63
1.013333e-05,4.48e-05,2.933333e-06,6.4e-05,20019975.1
1.013333e-05,4.48e-05,2.933333e-06,6.83e-05,21803370.42
1.013333e-05,4.48e-05,2.933333e-06,7.25e-05,23426238.61
1.013333e-05,4.48e-05,2.933333e-06,7.68e-05,26155942.4
1.013333e-05,4.48e-05,2.933333e-06,8.11e-05,29370681.07
1.013333e-05,4.48e-05,2.933333e-06,8.53e-05,32350402.49
1.013333e-05,4.48e-05,2.933333e-06,8.96e-05,35118822.33
1.013333e-05,4.48e-05,3.2e-06,3.84e-05,10255297.05
1.013333e-05,4.48e-05,3.2e-06,4.27e-05,11809586.18
1.013333e-05,4.48e-05,3.2e-06,4.69e-05,13329632.84
1.013333e-05,4.48e-05,3.2e-06,5.12e-05,14629486.8
1.013333e-05,4.48e-05,3.2e-06,5.55e-05,15754901.37
1.013333e-05,4.48e-05,3.2e-06,5.97e-05,17938082.61
1.013333e-05,4.48e-05,3.2e-06,6.4e-05,20007072.94
1.013333e-05,4.48e-05,3.2e-06,6.83e-05,21876443.14
1.013333e-05,4.48e-05,3.2e-06,7.25e-05,23577287.63
1.013333e-05,4.48e-05,3.2e-06,7.68e-05,26686168.57
1.013333e-05,4.48e-05,3.2e-06,8.11e-05,30062479.43
1.013333e-05,4.48e-05,3.2e-06,8.53e-05,33208478.42
1.013333e-05,4.48e-05,3.2e-06,8.96e-05,36126772.9
1.013333e-05,4.48e-05,3.466667e-06,3.84e-05,3805263.788
1.013333e-05,4.48e-05,3.466667e-06,4.27e-05,4245021.159
1.013333e-05,4.48e-05,3.466667e-06,4.69e-05,4620730.509
1.013333e-05,4.48e-05,3.466667e-06,5.12e-05,5207986.753
1.013333e-05,4.48e-05,3.466667e-06,5.55e-05,5698046.638
1.013333e-05,4.48e-05,3.466667e-06,5.97e-05,6114309.205
1.013333e-05,4.48e-05,3.466667e-06,6.4e-05,6473310.468
1.013333e-05,4.48e-05,3.466667e-06,6.83e-05,6786748.725
1.013333e-05,4.48e-05,3.466667e-06,7.25e-05,7234008.143
1.013333e-05,4.48e-05,3.466667e-06,7.68e-05,7767842.039
1.013333e-05,4.48e-05,3.466667e-06,8.11e-05,8244963.773
1.013333e-05,4.48e-05,3.466667e-06,8.53e-05,8678502.168
1.013333e-05,4.48e-05,3.466667e-06,8.96e-05,9072955.795
1.013333e-05,4.48e-05,3.733333e-06,3.84e-05,3572312.4
1.013333e-05,4.48e-05,3.733333e-06,4.27e-05,4051207.247
1.013333e-05,4.48e-05,3.733333e-06,4.69e-05,4431896.261
1.013333e-05,4.48e-05,3.733333e-06,5.12e-05,4920106.328
1.013333e-05,4.48e-05,3.733333e-06,5.55e-05,5445855.405
1.013333e-05,4.48e-05,3.733333e-06,5.97e-05,5892881.012
1.013333e-05,4.48e-05,3.733333e-06,6.4e-05,6277786.814
1.013333e-05,4.48e-05,3.733333e-06,6.83e-05,6613377.088
1.013333e-05,4.48e-05,3.733333e-06,7.25e-05,6908983.885
1.013333e-05,4.48e-05,3.733333e-06,7.68e-05,7467507.773
1.013333e-05,4.48e-05,3.733333e-06,8.11e-05,7976143.972
1.013333e-05,4.48e-05,3.733333e-06,8.53e-05,8435544.401
1.013333e-05,4.48e-05,3.733333e-06,8.96e-05,8854525.928
1.013333e-05,4.48e-05,4.8e-06,3.84e-05,3221372.906
1.013333e-05,4.48e-05,4.8e-06,4.27e-05,3757549.23
1.013333e-05,4.48e-05,4.8e-06,4.69e-05,4183119.954
1.013333e-05,4.48e-05,4.8e-06,5.12e-05,4530019.23
1.013333e-05,4.48e-05,4.8e-06,5.55e-05,5067877.245
1.013333e-05,4.48e-05,4.8e-06,5.97e-05,5558568.049
1.013333e-05,4.48e-05,4.8e-06,6.4e-05,5980278.663
1.013333e-05,4.48e-05,4.8e-06,6.83e-05,6348394.237
1.013333e-05,4.48e-05,4.8e-06,7.25e-05,6672065.114
1.013333e-05,4.48e-05,4.8e-06,7.68e-05,7006322.997
1.013333e-05,4.48e-05,4.8e-06,8.11e-05,7559671.857
1.013333e-05,4.48e-05,4.8e-06,8.53e-05,8060021.312
1.013333e-05,4.48e-05,4.8e-06,8.96e-05,8512647.597
1.013333e-05,4.48e-05,4.266667e-06,3.84e-05,3381967.99
1.013333e-05,4.48e-05,4.266667e-06,4.27e-05,3892110.581
1.013333e-05,4.48e-05,4.266667e-06,4.69e-05,4297282.859
1.013333e-05,4.48e-05,4.266667e-06,5.12e-05,4685612.204
1.013333e-05,4.48e-05,4.266667e-06,5.55e-05,5240773.094
1.013333e-05,4.48e-05,4.266667e-06,5.97e-05,5710939.591
1.013333e-05,4.48e-05,4.266667e-06,6.4e-05,6116637.507
1.013333e-05,4.48e-05,4.266667e-06,6.83e-05,6469936.534
1.013333e-05,4.48e-05,4.266667e-06,7.25e-05,6780858.237
1.013333e-05,4.48e-05,4.266667e-06,7.68e-05,7217060.381
1.013333e-05,4.48e-05,4.266667e-06,8.11e-05,7751962.768
1.013333e-05,4.48e-05,4.266667e-06,8.53e-05,8232287.002
1.013333e-05,4.48e-05,4.266667e-06,8.96e-05,8670259.266
1.013333e-05,4.48e-05,4.533333e-06,3.84e-05,3127161.595
1.013333e-05,4.48e-05,4.533333e-06,4.27e-05,3678285.252
1.013333e-05,4.48e-05,4.533333e-06,4.69e-05,4115785.237
1.013333e-05,4.48e-05,4.533333e-06,5.12e-05,4472294.713
1.013333e-05,4.48e-05,4.533333e-06,5.55e-05,4966586.437
1.013333e-05,4.48e-05,4.533333e-06,5.97e-05,5468830.918
1.013333e-05,4.48e-05,4.533333e-06,6.4e-05,5900870.504
1.013333e-05,4.48e-05,4.533333e-06,6.83e-05,6276840.484
1.013333e-05,4.48e-05,4.533333e-06,7.25e-05,6607974.166
1.013333e-05,4.48e-05,4.533333e-06,7.68e-05,6901630.949
1.013333e-05,4.48e-05,4.533333e-06,8.11e-05,7447070.971
1.013333e-05,4.48e-05,4.533333e-06,8.53e-05,7957994.226
1.013333e-05,4.48e-05,4.533333e-06,8.96e-05,8419801.785
1.013333e-05,4.48e-05,4e-06,3.84e-05,46905330.5
1.013333e-05,4.48e-05,4e-06,4.27e-05,58179849.41
1.013333e-05,4.48e-05,4e-06,4.69e-05,70286515.01
1.013333e-05,4.48e-05,4e-06,5.12e-05,78488941.98
1.013333e-05,4.48e-05,4e-06,5.55e-05,85402083.09
1.013333e-05,4.48e-05,4e-06,5.97e-05,92826068.59
1.013333e-05,4.48e-05,4e-06,6.4e-05,98800334.92
1.013333e-05,4.48e-05,4e-06,6.83e-05,103714774.0
1.013333e-05,4.48e-05,4e-06,7.25e-05,107757667.4
1.013333e-05,4.48e-05,4e-06,7.68e-05,111045964.0
1.013333e-05,4.48e-05,4e-06,8.11e-05,113703586.5
1.013333e-05,4.48e-05,4e-06,8.53e-05,115849616.0
1.013333e-05,4.48e-05,4e-06,8.96e-05,117583770.1
1.013333e-05,4.48e-05,5.6e-06,3.84e-05,49477813.73
1.013333e-05,4.48e-05,5.6e-06,4.27e-05,62900730.13
1.013333e-05,4.48e-05,5.6e-06,4.69e-05,74800056.13
1.013333e-05,4.48e-05,5.6e-06,5.12e-05,82822644.8
1.013333e-05,4.48e-05,5.6e-06,5.55e-05,91877865.39
1.013333e-05,4.48e-05,5.6e-06,5.97e-05,98976700.72
1.013333e-05,4.48e-05,5.6e-06,6.4e-05,104617642.3
1.013333e-05,4.48e-05,5.6e-06,6.83e-05,109215642.2
1.013333e-05,4.48e-05,5.6e-06,7.25e-05,112967732.7
1.013333e-05,4.48e-05,5.6e-06,7.68e-05,116011442.1
1.013333e-05,4.48e-05,5.6e-06,8.11e-05,118472564.2
1.013333e-05,4.48e-05,5.6e-06,8.53e-05,120463348.8
1.013333e-05,4.48e-05,5.6e-06,8.96e-05,122075389.2
1.013333e-05,4.48e-05,5.066667e-06,3.84e-05,51466253.91
1.013333e-05,4.48e-05,5.066667e-06,4.27e-05,66476839.58
1.013333e-05,4.48e-05,5.066667e-06,4.69e-05,78211670.41
1.013333e-05,4.48e-05,5.066667e-06,5.12e-05,87732757.25
1.013333e-05,4.48e-05,5.066667e-06,5.55e-05,96679043.37
1.013333e-05,4.48e-05,5.066667e-06,5.97e-05,103543038.4
1.013333e-05,4.48e-05,5.066667e-06,6.4e-05,108974571.6
1.013333e-05,4.48e-05,5.066667e-06,6.83e-05,113356987.3
1.013333e-05,4.48e-05,5.066667e-06,7.25e-05,116907510.3
1.013333e-05,4.48e-05,5.066667e-06,7.68e-05,119779089.1
1.013333e-05,4.48e-05,5.066667e-06,8.11e-05,122100329.9
1.013333e-05,4.48e-05,5.066667e-06,8.53e-05,123979650.9
1.013333e-05,4.48e-05,5.066667e-06,8.96e-05,125503414.6
1.066667e-05,0.000132012,5.333333e-06,3.84e-05,11287623.06
1.066667e-05,0.000132012,5.333333e-06,4.27e-05,12811544.77
1.066667e-05,0.000132012,5.333333e-06,4.69e-05,14094978.74
1.066667e-05,0.000132012,5.333333e-06,5.12e-05,15195983.72
1.066667e-05,0.000132012,5.333333e-06,5.55e-05,16549145.8
1.066667e-05,0.000132012,5.333333e-06,5.97e-05,18500926.41
1.066667e-05,0.000132012,5.333333e-06,6.4e-05,20255513.52
1.066667e-05,0.000132012,5.333333e-06,6.83e-05,21848801.32
1.066667e-05,0.000132012,5.333333e-06,7.25e-05,23301394.83
1.066667e-05,0.000132012,5.333333e-06,7.68e-05,25475484.01
1.066667e-05,0.000132012,5.333333e-06,8.11e-05,28318186.45
1.066667e-05,0.000132012,5.333333e-06,8.53e-05,30958938.61
1.066667e-05,0.000132012,5.333333e-06,8.96e-05,33422748.78
1.066667e-05,0.000132012,2.4e-06,3.84e-05,11179316.18
1.066667e-05,0.000132012,2.4e-06,4.27e-05,12735609.05
1.066667e-05,0.000132012,2.4e-06,4.69e-05,14045200.58
1.066667e-05,0.000132012,2.4e-06,5.12e-05,15167763.83
1.066667e-05,0.000132012,2.4e-06,5.55e-05,16527097.17
1.066667e-05,0.000132012,2.4e-06,5.97e-05,18518010.83
1.066667e-05,0.000132012,2.4e-06,6.4e-05,20304954.46
1.066667e-05,0.000132012,2.4e-06,6.83e-05,21930417.69
1.066667e-05,0.000132012,2.4e-06,7.25e-05,23408709.45
1.066667e-05,0.000132012,2.4e-06,7.68e-05,25789669.72
1.066667e-05,0.000132012,2.4e-06,8.11e-05,28689451.94
1.066667e-05,0.000132012,2.4e-06,8.53e-05,31373963.64
1.066667e-05,0.000132012,2.4e-06,8.96e-05,33897976.77
1.066667e-05,0.000132012,2.666667e-06,3.84e-05,10883553.74
1.066667e-05,0.000132012,2.666667e-06,4.27e-05,12522121.97
1.066667e-05,0.000132012,2.666667e-06,4.69e-05,13898324.85
1.066667e-05,0.000132012,2.666667e-06,5.12e-05,15075906.36
1.066667e-05,0.000132012,2.666667e-06,5.55e-05,16424698.22
1.066667e-05,0.000132012,2.666667e-06,5.97e-05,18515549.91
1.066667e-05,0.000132012,2.666667e-06,6.4e-05,20393622.87
1.066667e-05,0.000132012,2.666667e-06,6.83e-05,22090837.8
1.066667e-05,0.000132012,2.666667e-06,7.25e-05,23642516.06
1.066667e-05,0.000132012,2.666667e-06,7.68e-05,26486963.79
1.066667e-05,0.000132012,2.666667e-06,8.11e-05,29535409.46
1.066667e-05,0.000132012,2.666667e-06,8.53e-05,32372841.07
1.066667e-05,0.000132012,2.666667e-06,8.96e-05,35015836.87
1.066667e-05,0.000132012,2.933333e-06,3.84e-05,10628064.74
1.066667e-05,0.000132012,2.933333e-06,4.27e-05,12332570.04
1.066667e-05,0.000132012,2.933333e-06,4.69e-05,13762792.25
1.066667e-05,0.000132012,2.933333e-06,5.12e-05,14985054.27
1.066667e-05,0.000132012,2.933333e-06,5.55e-05,16303221.18
1.066667e-05,0.000132012,2.933333e-06,5.97e-05,18475188.57
1.066667e-05,0.000132012,2.933333e-06,6.4e-05,20424522.25
1.066667e-05,0.000132012,2.933333e-06,6.83e-05,22187559.59
1.066667e-05,0.000132012,2.933333e-06,7.25e-05,23791997.73
1.066667e-05,0.000132012,2.933333e-06,7.68e-05,26971651.07
1.066667e-05,0.000132012,2.933333e-06,8.11e-05,30150401.67
1.066667e-05,0.000132012,2.933333e-06,8.53e-05,33097232.85
1.066667e-05,0.000132012,2.933333e-06,8.96e-05,35834516.71
1.066667e-05,0.000132012,3.2e-06,3.84e-05,10382919.26
1.066667e-05,0.000132012,3.2e-06,4.27e-05,12067316.68
1.066667e-05,0.000132012,3.2e-06,4.69e-05,13566143.75
1.066667e-05,0.000132012,3.2e-06,5.12e-05,14848239.11
1.066667e-05,0.000132012,3.2e-06,5.55e-05,16103819.46
1.066667e-05,0.000132012,3.2e-06,5.97e-05,18383913.19
1.066667e-05,0.000132012,3.2e-06,6.4e-05,20428202.74
1.066667e-05,0.000132012,3.2e-06,6.83e-05,22275362.81
1.066667e-05,0.000132012,3.2e-06,7.25e-05,23956042.57
1.066667e-05,0.000132012,3.2e-06,7.68e-05,27534666.6
1.066667e-05,0.000132012,3.2e-06,8.11e-05,30872009.85
1.066667e-05,0.000132012,3.2e-06,8.53e-05,33980780.93
1.066667e-05,0.000132012,3.2e-06,8.96e-05,37426602.26
1.066667e-05,0.000132012,3.466667e-06,3.84e-05,3876662.221
1.066667e-05,0.000132012,3.466667e-06,4.27e-05,4308738.418
1.066667e-05,0.000132012,3.466667e-06,4.69e-05,4739291.352
1.066667e-05,0.000132012,3.466667e-06,5.12e-05,5315711.64
1.066667e-05,0.000132012,3.466667e-06,5.55e-05,5797022.695
1.066667e-05,0.000132012,3.466667e-06,5.97e-05,6206057.504
1.066667e-05,0.000132012,3.466667e-06,6.4e-05,6558968.787
1.066667e-05,0.000132012,3.466667e-06,6.83e-05,6867191.96
1.066667e-05,0.000132012,3.466667e-06,7.25e-05,7398227.126
1.066667e-05,0.000132012,3.466667e-06,7.68e-05,7923258.254
1.066667e-05,0.000132012,3.466667e-06,8.11e-05,8392712.448
1.066667e-05,0.000132012,3.466667e-06,8.53e-05,8819407.126
1.066667e-05,0.000132012,3.466667e-06,8.96e-05,9207744.521
1.066667e-05,0.000132012,3.733333e-06,3.84e-05,3648596.159
1.066667e-05,0.000132012,3.733333e-06,4.27e-05,4119329.524
1.066667e-05,0.000132012,3.733333e-06,4.69e-05,4493674.378
1.066667e-05,0.000132012,3.733333e-06,5.12e-05,5034613.871
1.066667e-05,0.000132012,3.733333e-06,5.55e-05,5551066.762
1.066667e-05,0.000132012,3.733333e-06,5.97e-05,5990382.635
1.066667e-05,0.000132012,3.733333e-06,6.4e-05,6368783.872
1.066667e-05,0.000132012,3.733333e-06,6.83e-05,6698796.999
1.066667e-05,0.000132012,3.733333e-06,7.25e-05,7072080.597
1.066667e-05,0.000132012,3.733333e-06,7.68e-05,7631980.649
1.066667e-05,0.000132012,3.733333e-06,8.11e-05,8132365.876
1.066667e-05,0.000132012,3.733333e-06,8.53e-05,8584468.336
1.066667e-05,0.000132012,3.733333e-06,8.96e-05,8996882.492
1.066667e-05,0.000132012,4.8e-06,3.84e-05,3304997.549
1.066667e-05,0.000132012,4.8e-06,4.27e-05,3832287.044
1.066667e-05,0.000132012,4.8e-06,4.69e-05,4250931.212
1.066667e-05,0.000132012,4.8e-06,5.12e-05,4613663.093
1.066667e-05,0.000132012,4.8e-06,5.55e-05,5182457.223
1.066667e-05,0.000132012,4.8e-06,5.97e-05,5664725.847
1.066667e-05,0.000132012,4.8e-06,6.4e-05,6079320.027
1.066667e-05,0.000132012,4.8e-06,6.83e-05,6441309.853
1.066667e-05,0.000132012,4.8e-06,7.25e-05,6759652.618
1.066667e-05,0.000132012,4.8e-06,7.68e-05,7184452.186
1.066667e-05,0.000132012,4.8e-06,8.11e-05,7728717.398
1.066667e-05,0.000132012,4.8e-06,8.53e-05,8220974.465
1.066667e-05,0.000132012,4.8e-06,8.96e-05,8666397.447
1.066667e-05,0.000132012,4.266667e-06,3.84e-05,3462233.833
1.066667e-05,0.000132012,4.266667e-06,4.27e-05,3963822.204
1.066667e-05,0.000132012,4.266667e-06,4.69e-05,4362334.553
1.066667e-05,0.000132012,4.266667e-06,5.12e-05,4805663.085
1.066667e-05,0.000132012,4.266667e-06,5.55e-05,5351062.458
1.066667e-05,0.000132012,4.266667e-06,5.97e-05,5813144.419
1.066667e-05,0.000132012,4.266667e-06,6.4e-05,6211996.08
1.066667e-05,0.000132012,4.266667e-06,6.83e-05,6559421.565
1.066667e-05,0.000132012,4.266667e-06,7.25e-05,6865235.844
1.066667e-05,0.000132012,4.266667e-06,7.68e-05,7388961.676
1.066667e-05,0.000132012,4.266667e-06,8.11e-05,7915123.501
1.066667e-05,0.000132012,4.266667e-06,8.53e-05,8387753.42
1.066667e-05,0.000132012,4.266667e-06,8.96e-05,8818796.781
1.066667e-05,0.000132012,4.533333e-06,3.84e-05,3212758.785
1.066667e-05,0.000132012,4.533333e-06,4.27e-05,3754804.245
1.066667e-05,0.000132012,4.533333e-06,4.69e-05,4185220.412
1.066667e-05,0.000132012,4.533333e-06,5.12e-05,4536022.64
1.066667e-05,0.000132012,4.533333e-06,5.55e-05,5083690.753
1.066667e-05,0.000132012,4.533333e-06,5.97e-05,5577319.741
1.066667e-05,0.000132012,4.533333e-06,6.4e-05,6002068.36
1.066667e-05,0.000132012,4.533333e-06,6.83e-05,6371775.704
1.066667e-05,0.000132012,4.533333e-06,7.25e-05,6697450.755
1.066667e-05,0.000132012,4.533333e-06,7.68e-05,7064270.109
1.066667e-05,0.000132012,4.533333e-06,8.11e-05,7619568.053
1.066667e-05,0.000132012,4.533333e-06,8.53e-05,8122191.504
1.066667e-05,0.000132012,4.533333e-06,8.96e-05,8576613.641
1.066667e-05,0.000132012,4e-06,3.84e-05,48102587.53
1.066667e-05,0.000132012,4e-06,4.27e-05,59994210.54
1.066667e-05,0.000132012,4e-06,4.69e-05,71883824.51
1.066667e-05,0.000132012,4e-06,5.12e-05,79967905.35
1.066667e-05,0.000132012,4e-06,5.55e-05,87593551.91
1.066667e-05,0.000132012,4e-06,5.97e-05,94878958.93
1.066667e-05,0.000132012,4e-06,6.4e-05,100719789.1
1.066667e-05,0.000132012,4e-06,6.83e-05,105500404.7
1.066667e-05,0.000132012,4e-06,7.25e-05,109417116.7
1.066667e-05,0.000132012,4e-06,7.68e-05,112594645.6
1.066667e-05,0.000132012,4e-06,8.11e-05,115158832.2
1.066667e-05,0.000132012,4e-06,8.53e-05,117227174.0
1.066667e-05,0.000132012,4e-06,8.96e-05,118896805.0
1.066667e-05,0.000132012,5.6e-06,3.84e-05,50692822.19
1.066667e-05,0.000132012,5.6e-06,4.27e-05,64702666.31
1.066667e-05,0.000132012,5.6e-06,4.69e-05,76381323.05
1.066667e-05,0.000132012,5.6e-06,5.12e-05,84926220.44
1.066667e-05,0.000132012,5.6e-06,5.55e-05,94021457.59
1.066667e-05,0.000132012,5.6e-06,5.97e-05,100987348.3
1.066667e-05,0.000132012,5.6e-06,6.4e-05,106501148.0
1.066667e-05,0.000132012,5.6e-06,6.83e-05,110970675.3
1.066667e-05,0.000132012,5.6e-06,7.25e-05,114601498.8
1.066667e-05,0.000132012,5.6e-06,7.68e-05,117538372.0
1.066667e-05,0.000132012,5.6e-06,8.11e-05,119908956.5
1.066667e-05,0.000132012,5.6e-06,8.53e-05,121824116.7
1.066667e-05,0.000132012,5.6e-06,8.96e-05,123373081.4
1.066667e-05,0.000132012,5.066667e-06,3.84e-05,52695938.09
1.066667e-05,0.000132012,5.066667e-06,4.27e-05,68270340.45
1.066667e-05,0.000132012,5.066667e-06,4.69e-05,79781799.15
1.066667e-05,0.000132012,5.066667e-06,5.12e-05,90001805.88
1.066667e-05,0.000132012,5.066667e-06,5.55e-05,98789348.17
1.066667e-05,0.000132012,5.066667e-06,5.97e-05,105525457.4
1.066667e-05,0.000132012,5.066667e-06,6.4e-05,110833490.3
1.066667e-05,0.000132012,5.066667e-06,6.83e-05,115091326.2
1.066667e-05,0.000132012,5.066667e-06,7.25e-05,118524157.3
1.066667e-05,0.000132012,5.066667e-06,7.68e-05,121291767.3
1.066667e-05,0.000132012,5.066667e-06,8.11e-05,123524587.2
1.066667e-05,0.000132012,5.066667e-06,8.53e-05,125329788.5
1.066667e-05,0.000132012,5.066667e-06,8.96e-05,127614906.3
1.066667e-05,0.0003889991,5.333333e-06,3.84e-05,11499750.27
1.066667e-05,0.0003889991,5.333333e-06,4.27e-05,13005280.13
1.066667e-05,0.0003889991,5.333333e-06,4.69e-05,14273953.89
1.066667e-05,0.0003889991,5.333333e-06,5.12e-05,15362734.39
1.066667e-05,0.0003889991,5.333333e-06,5.55e-05,16908008.5
1.066667e-05,0.0003889991,5.333333e-06,5.97e-05,18841335.63
1.066667e-05,0.0003889991,5.333333e-06,6.4e-05,20579658.57
1.066667e-05,0.0003889991,5.333333e-06,6.83e-05,22158347.56
1.066667e-05,0.0003889991,5.333333e-06,7.25e-05,23597779.99
1.066667e-05,0.0003889991,5.333333e-06,7.68e-05,26130350.84
1.066667e-05,0.0003889991,5.333333e-06,8.11e-05,28948175.09
1.066667e-05,0.0003889991,5.333333e-06,8.53e-05,31565784.45
1.066667e-05,0.0003889991,5.333333e-06,8.96e-05,34007933.75
