a,b,c,d,pm
1.013333e-05,0.0003889991,4.533333e-06,6.4e-05,92.28978657
1.013333e-05,0.0003889991,4.533333e-06,6.83e-05,91.49872769
1.013333e-05,0.0003889991,4.533333e-06,7.25e-05,90.73414166
1.013333e-05,0.0003889991,4.533333e-06,7.68e-05,89.99804643
1.013333e-05,0.0003889991,4.533333e-06,8.11e-05,89.62389753
1.013333e-05,0.0003889991,4.533333e-06,8.53e-05,89.49369121
1.013333e-05,0.0003889991,4.533333e-06,8.96e-05,89.35598251
1.013333e-05,0.0003889991,4e-06,3.84e-05,101.8358856
1.013333e-05,0.0003889991,4e-06,4.27e-05,98.84964176
1.013333e-05,0.0003889991,4e-06,4.69e-05,95.08297931
1.013333e-05,0.0003889991,4e-06,5.12e-05,92.13383664
1.013333e-05,0.0003889991,4e-06,5.55e-05,89.22857686
1.013333e-05,0.0003889991,4e-06,5.97e-05,86.33633777
1.013333e-05,0.0003889991,4e-06,6.4e-05,82.57761384
1.013333e-05,0.0003889991,4e-06,6.83e-05,78.39969254
1.013333e-05,0.0003889991,4e-06,7.25e-05,74.42190526
1.013333e-05,0.0003889991,4e-06,7.68e-05,70.93347404
1.013333e-05,0.0003889991,4e-06,8.11e-05,67.95744924
1.013333e-05,0.0003889991,4e-06,8.53e-05,65.42367577
1.013333e-05,0.0003889991,4e-06,8.96e-05,63.25050024
1.013333e-05,0.0003889991,5.6e-06,3.84e-05,102.4425544
1.013333e-05,0.0003889991,5.6e-06,4.27e-05,98.53195606
1.013333e-05,0.0003889991,5.6e-06,4.69e-05,94.25668444
1.013333e-05,0.0003889991,5.6e-06,5.12e-05,91.00811112
1.013333e-05,0.0003889991,5.6e-06,5.55e-05,88.42005529
1.013333e-05,0.0003889991,5.6e-06,5.97e-05,85.46196213
1.013333e-05,0.0003889991,5.6e-06,6.4e-05,81.73065856
1.013333e-05,0.0003889991,5.6e-06,6.83e-05,77.66349958
1.013333e-05,0.0003889991,5.6e-06,7.25e-05,73.80014984
1.013333e-05,0.0003889991,5.6e-06,7.68e-05,70.39780632
1.013333e-05,0.0003889991,5.6e-06,8.11e-05,67.47840784
1.013333e-05,0.0003889991,5.6e-06,8.53e-05,64.9787473
1.013333e-05,0.0003889991,5.6e-06,8.96e-05,62.82396936
1.013333e-05,0.0003889991,5.066667e-06,3.84e-05,102.8610858
1.013333e-05,0.0003889991,5.066667e-06,4.27e-05,98.16302773
1.013333e-05,0.0003889991,5.066667e-06,4.69e-05,93.49645179
1.013333e-05,0.0003889991,5.066667e-06,5.12e-05,90.18131438
1.013333e-05,0.0003889991,5.066667e-06,5.55e-05,87.69174822
1.013333e-05,0.0003889991,5.066667e-06,5.97e-05,84.64588025
1.013333e-05,0.0003889991,5.066667e-06,6.4e-05,80.93642563
1.013333e-05,0.0003889991,5.066667e-06,6.83e-05,76.95175562
1.013333e-05,0.0003889991,5.066667e-06,7.25e-05,73.17736787
1.013333e-05,0.0003889991,5.066667e-06,7.68e-05,69.84387925
1.013333e-05,0.0003889991,5.066667e-06,8.11e-05,66.97095421
1.013333e-05,0.0003889991,5.066667e-06,8.53e-05,64.50014521
1.013333e-05,0.0003889991,5.066667e-06,8.96e-05,62.36167302
1.013333e-05,4.48e-05,5.333333e-06,3.84e-05,86.14680987
1.013333e-05,4.48e-05,5.333333e-06,4.27e-05,87.37434633
1.013333e-05,4.48e-05,5.333333e-06,4.69e-05,88.50502495
1.013333e-05,4.48e-05,5.333333e-06,5.12e-05,89.56688516
1.013333e-05,4.48e-05,5.333333e-06,5.55e-05,90.60729825
1.013333e-05,4.48e-05,5.333333e-06,5.97e-05,91.70642942
1.013333e-05,4.48e-05,5.333333e-06,6.4e-05,92.68196209
1.013333e-05,4.48e-05,5.333333e-06,6.83e-05,93.55199438
1.013333e-05,4.48e-05,5.333333e-06,7.25e-05,94.34070299
1.013333e-05,4.48e-05,5.333333e-06,7.68e-05,94.95300163
1.013333e-05,4.48e-05,5.333333e-06,8.11e-05,95.08257523
1.013333e-05,4.48e-05,5.333333e-06,8.53e-05,95.03301468
1.013333e-05,4.48e-05,5.333333e-06,8.96e-05,94.81764652
1.013333e-05,4.48e-05,2.4e-06,3.84e-05,87.09374372
1.013333e-05,4.48e-05,2.4e-06,4.27e-05,88.2903623
1.013333e-05,4.48e-05,2.4e-06,4.69e-05,89.39522569
1.013333e-05,4.48e-05,2.4e-06,5.12e-05,90.43544659
1.013333e-05,4.48e-05,2.4e-06,5.55e-05,91.45410802
1.013333e-05,4.48e-05,2.4e-06,5.97e-05,92.53500034
1.013333e-05,4.48e-05,2.4e-06,6.4e-05,93.49873847
1.013333e-05,4.48e-05,2.4e-06,6.83e-05,94.35557691
1.013333e-05,4.48e-05,2.4e-06,7.25e-05,95.13791163
1.013333e-05,4.48e-05,2.4e-06,7.68e-05,95.68894858
1.013333e-05,4.48e-05,2.4e-06,8.11e-05,95.7790012
1.013333e-05,4.48e-05,2.4e-06,8.53e-05,95.69861057
1.013333e-05,4.48e-05,2.4e-06,8.96e-05,95.4275725
1.013333e-05,4.48e-05,2.666667e-06,3.84e-05,89.30957882
1.013333e-05,4.48e-05,2.666667e-06,4.27e-05,90.43675974
1.013333e-05,4.48e-05,2.666667e-06,4.69e-05,91.48350766
1.013333e-05,4.48e-05,2.666667e-06,5.12e-05,92.47487771
1.013333e-05,4.48e-05,2.666667e-06,5.55e-05,93.44139119
1.013333e-05,4.48e-05,2.666667e-06,5.97e-05,94.48524777
1.013333e-05,4.48e-05,2.666667e-06,6.4e-05,95.41679142
1.013333e-05,4.48e-05,2.666667e-06,6.83e-05,96.26032793
1.013333e-05,4.48e-05,2.666667e-06,7.25e-05,97.02219457
1.013333e-05,4.48e-05,2.666667e-06,7.68e-05,97.44288501
1.013333e-05,4.48e-05,2.666667e-06,8.11e-05,97.44476151
1.013333e-05,4.48e-05,2.666667e-06,8.53e-05,97.25488829
1.013333e-05,4.48e-05,2.666667e-06,8.96e-05,96.89150368
1.013333e-05,4.48e-05,2.933333e-06,3.84e-05,90.97307023
1.013333e-05,4.48e-05,2.933333e-06,4.27e-05,92.00378762
1.013333e-05,4.48e-05,2.933333e-06,4.69e-05,93.00990517
1.013333e-05,4.48e-05,2.933333e-06,5.12e-05,93.9670934
1.013333e-05,4.48e-05,2.933333e-06,5.55e-05,94.89457001
1.013333e-05,4.48e-05,2.933333e-06,5.97e-05,95.91654259
1.013333e-05,4.48e-05,2.933333e-06,6.4e-05,96.83269343
1.013333e-05,4.48e-05,2.933333e-06,6.83e-05,97.6626297
1.013333e-05,4.48e-05,2.933333e-06,7.25e-05,98.42268523
1.013333e-05,4.48e-05,2.933333e-06,7.68e-05,98.74765498
1.013333e-05,4.48e-05,2.933333e-06,8.11e-05,98.68937203
1.013333e-05,4.48e-05,2.933333e-06,8.53e-05,98.43042834
1.013333e-05,4.48e-05,2.933333e-06,8.96e-05,98.00529412
1.013333e-05,4.48e-05,3.2e-06,3.84e-05,93.06778343
1.013333e-05,4.48e-05,3.2e-06,4.27e-05,93.88592548
1.013333e-05,4.48e-05,3.2e-06,4.69e-05,94.84997676
1.013333e-05,4.48e-05,3.2e-06,5.12e-05,95.76713023
1.013333e-05,4.48e-05,3.2e-06,5.55e-05,96.66099155
1.013333e-05,4.48e-05,3.2e-06,5.97e-05,97.64756597
1.013333e-05,4.48e-05,3.2e-06,6.4e-05,98.55102785
1.013333e-05,4.48e-05,3.2e-06,6.83e-05,99.37444031
1.013333e-05,4.48e-05,3.2e-06,7.25e-05,100.131478
1.013333e-05,4.48e-05,3.2e-06,7.68e-05,100.3516474
1.013333e-05,4.48e-05,3.2e-06,8.11e-05,100.2259378
1.013333e-05,4.48e-05,3.2e-06,8.53e-05,99.88985599
1.013333e-05,4.48e-05,3.2e-06,8.96e-05,99.36975479
1.013333e-05,4.48e-05,3.466667e-06,3.84e-05,91.15974382
1.013333e-05,4.48e-05,3.466667e-06,4.27e-05,88.57686473
1.013333e-05,4.48e-05,3.466667e-06,4.69e-05,86.34997466
1.013333e-05,4.48e-05,3.466667e-06,5.12e-05,85.463334
1.013333e-05,4.48e-05,3.466667e-06,5.55e-05,84.64623655
1.013333e-05,4.48e-05,3.466667e-06,5.97e-05,83.88690248
1.013333e-05,4.48e-05,3.466667e-06,6.4e-05,83.17450386
1.013333e-05,4.48e-05,3.466667e-06,6.83e-05,82.50211787
1.013333e-05,4.48e-05,3.466667e-06,7.25e-05,82.18517224
1.013333e-05,4.48e-05,3.466667e-06,7.68e-05,82.13199257
1.013333e-05,4.48e-05,3.466667e-06,8.11e-05,82.07038912
1.013333e-05,4.48e-05,3.466667e-06,8.53e-05,82.00828759
1.013333e-05,4.48e-05,3.466667e-06,8.96e-05,81.94295835
1.013333e-05,4.48e-05,3.733333e-06,3.84e-05,95.60732844
1.013333e-05,4.48e-05,3.733333e-06,4.27e-05,92.9279322
1.013333e-05,4.48e-05,3.733333e-06,4.69e-05,90.48773153
1.013333e-05,4.48e-05,3.733333e-06,5.12e-05,88.98673496
1.013333e-05,4.48e-05,3.733333e-06,5.55e-05,88.12397157
1.013333e-05,4.48e-05,3.733333e-06,5.97e-05,87.30825837
1.013333e-05,4.48e-05,3.733333e-06,6.4e-05,86.53810709
1.013333e-05,4.48e-05,3.733333e-06,6.83e-05,85.80680442
1.013333e-05,4.48e-05,3.733333e-06,7.25e-05,85.11003951
1.013333e-05,4.48e-05,3.733333e-06,7.68e-05,85.00915823
1.013333e-05,4.48e-05,3.733333e-06,8.11e-05,84.92227075
1.013333e-05,4.48e-05,3.733333e-06,8.53e-05,84.82297832
1.013333e-05,4.48e-05,3.733333e-06,8.96e-05,84.72483528
1.013333e-05,4.48e-05,4.8e-06,3.84e-05,101.2979239
1.013333e-05,4.48e-05,4.8e-06,4.27e-05,98.54155245
1.013333e-05,4.48e-05,4.8e-06,4.69e-05,95.99334632
1.013333e-05,4.48e-05,4.8e-06,5.12e-05,93.62226403
1.013333e-05,4.48e-05,4.8e-06,5.55e-05,92.53049705
1.013333e-05,4.48e-05,4.8e-06,5.97e-05,91.66138873
1.013333e-05,4.48e-05,4.8e-06,6.4e-05,90.83476972
1.013333e-05,4.48e-05,4.8e-06,6.83e-05,90.03702456
1.013333e-05,4.48e-05,4.8e-06,7.25e-05,89.27236699
1.013333e-05,4.48e-05,4.8e-06,7.68e-05,88.62740735
1.013333e-05,4.48e-05,4.8e-06,8.11e-05,88.50778431
1.013333e-05,4.48e-05,4.8e-06,8.53e-05,88.37550306
1.013333e-05,4.48e-05,4.8e-06,8.96e-05,88.24030984
1.013333e-05,4.48e-05,4.266667e-06,3.84e-05,98.82189166
1.013333e-05,4.48e-05,4.266667e-06,4.27e-05,96.09294793
1.013333e-05,4.48e-05,4.266667e-06,4.69e-05,93.58635337
1.013333e-05,4.48e-05,4.266667e-06,5.12e-05,91.51253252
1.013333e-05,4.48e-05,4.266667e-06,5.55e-05,90.61627124
1.013333e-05,4.48e-05,4.266667e-06,5.97e-05,89.77349636
1.013333e-05,4.48e-05,4.266667e-06,6.4e-05,88.96563759
1.013333e-05,4.48e-05,4.266667e-06,6.83e-05,88.19587509
1.013333e-05,4.48e-05,4.266667e-06,7.25e-05,87.45968111
1.013333e-05,4.48e-05,4.266667e-06,7.68e-05,87.05963737
1.013333e-05,4.48e-05,4.266667e-06,8.11e-05,86.9517406
1.013333e-05,4.48e-05,4.266667e-06,8.53e-05,86.83461629
1.013333e-05,4.48e-05,4.266667e-06,8.96e-05,86.71663615
1.013333e-05,4.48e-05,4.533333e-06,3.84e-05,102.6659659
1.013333e-05,4.48e-05,4.533333e-06,4.27e-05,99.90054151
1.013333e-05,4.48e-05,4.533333e-06,4.69e-05,97.33262686
1.013333e-05,4.48e-05,4.533333e-06,5.12e-05,94.93592279
1.013333e-05,4.48e-05,4.533333e-06,5.55e-05,93.58698471
1.013333e-05,4.48e-05,4.533333e-06,5.97e-05,92.7065996
1.013333e-05,4.48e-05,4.533333e-06,6.4e-05,91.86404045
1.013333e-05,4.48e-05,4.533333e-06,6.83e-05,91.05661265
1.013333e-05,4.48e-05,4.533333e-06,7.25e-05,90.27669733
1.013333e-05,4.48e-05,4.533333e-06,7.68e-05,89.52630907
1.013333e-05,4.48e-05,4.533333e-06,8.11e-05,89.35669236
1.013333e-05,4.48e-05,4.533333e-06,8.53e-05,89.22134362
1.013333e-05,4.48e-05,4.533333e-06,8.96e-05,89.07876336
1.013333e-05,4.48e-05,4e-06,3.84e-05,101.4223566
1.013333e-05,4.48e-05,4e-06,4.27e-05,98.1762776
1.013333e-05,4.48e-05,4e-06,4.69e-05,94.2972795
1.013333e-05,4.48e-05,4e-06,5.12e-05,91.24514625
1.013333e-05,4.48e-05,4e-06,5.55e-05,88.43243524
1.013333e-05,4.48e-05,4e-06,5.97e-05,85.49610675
1.013333e-05,4.48e-05,4e-06,6.4e-05,81.70428468
1.013333e-05,4.48e-05,4e-06,6.83e-05,77.53429364
1.013333e-05,4.48e-05,4e-06,7.25e-05,73.58530548
1.013333e-05,4.48e-05,4e-06,7.68e-05,70.12822746
1.013333e-05,4.48e-05,4e-06,8.11e-05,67.1788794
1.013333e-05,4.48e-05,4e-06,8.53e-05,64.66599141
1.013333e-05,4.48e-05,4e-06,8.96e-05,62.50879239
1.013333e-05,4.48e-05,5.6e-06,3.84e-05,101.9962703
1.013333e-05,4.48e-05,5.6e-06,4.27e-05,97.78935445
1.013333e-05,4.48e-05,5.6e-06,4.69e-05,93.39824569
1.013333e-05,4.48e-05,5.6e-06,5.12e-05,90.0450067
1.013333e-05,4.48e-05,5.6e-06,5.55e-05,87.57747216
1.013333e-05,4.48e-05,5.6e-06,5.97e-05,84.54564326
1.013333e-05,4.48e-05,5.6e-06,6.4e-05,80.7826765
1.013333e-05,4.48e-05,5.6e-06,6.83e-05,76.72464374
1.013333e-05,4.48e-05,5.6e-06,7.25e-05,72.89137153
1.013333e-05,4.48e-05,5.6e-06,7.68e-05,69.5216744
1.013333e-05,4.48e-05,5.6e-06,8.11e-05,66.6301475
1.013333e-05,4.48e-05,5.6e-06,8.53e-05,64.15239093
1.013333e-05,4.48e-05,5.6e-06,8.96e-05,62.01441282
1.013333e-05,4.48e-05,5.066667e-06,3.84e-05,102.3886312
1.013333e-05,4.48e-05,5.066667e-06,4.27e-05,97.36398908
1.013333e-05,4.48e-05,5.066667e-06,4.69e-05,92.58049794
1.013333e-05,4.48e-05,5.066667e-06,5.12e-05,89.37604043
1.013333e-05,4.48e-05,5.066667e-06,5.55e-05,86.7895769
1.013333e-05,4.48e-05,5.066667e-06,5.97e-05,83.66861247
1.013333e-05,4.48e-05,5.066667e-06,6.4e-05,79.92727502
1.013333e-05,4.48e-05,5.066667e-06,6.83e-05,75.95269032
1.013333e-05,4.48e-05,5.066667e-06,7.25e-05,72.20939413
1.013333e-05,4.48e-05,5.066667e-06,7.68e-05,68.90960304
1.013333e-05,4.48e-05,5.066667e-06,8.11e-05,66.06555322
1.013333e-05,4.48e-05,5.066667e-06,8.53e-05,63.6175337
1.013333e-05,4.48e-05,5.066667e-06,8.96e-05,61.49660342
1.066667e-05,0.000132012,5.333333e-06,3.84e-05,85.98181165
1.066667e-05,0.000132012,5.333333e-06,4.27e-05,87.22120981
1.066667e-05,0.000132012,5.333333e-06,4.69e-05,88.36344964
1.066667e-05,0.000132012,5.333333e-06,5.12e-05,89.43699718
1.066667e-05,0.000132012,5.333333e-06,5.55e-05,90.52643776
1.066667e-05,0.000132012,5.333333e-06,5.97e-05,91.62899268
1.066667e-05,0.000132012,5.333333e-06,6.4e-05,92.60783316
1.066667e-05,0.000132012,5.333333e-06,6.83e-05,93.48112817
1.066667e-05,0.000132012,5.333333e-06,7.25e-05,94.27318416
1.066667e-05,0.000132012,5.333333e-06,7.68e-05,94.77435707
1.066667e-05,0.000132012,5.333333e-06,8.11e-05,94.88044177
1.066667e-05,0.000132012,5.333333e-06,8.53e-05,94.80623325
1.066667e-05,0.000132012,5.333333e-06,8.96e-05,94.56502884
1.066667e-05,0.000132012,2.4e-06,3.84e-05,86.93729778
1.066667e-05,0.000132012,2.4e-06,4.27e-05,88.14556212
1.066667e-05,0.000132012,2.4e-06,4.69e-05,89.26184593
1.066667e-05,0.000132012,2.4e-06,5.12e-05,90.31367139
1.066667e-05,0.000132012,2.4e-06,5.55e-05,91.38019196
1.066667e-05,0.000132012,2.4e-06,5.97e-05,92.46476397
1.066667e-05,0.000132012,2.4e-06,6.4e-05,93.43209412
1.066667e-05,0.000132012,2.4e-06,6.83e-05,94.29242795
1.066667e-05,0.000132012,2.4e-06,7.25e-05,95.07836409
1.066667e-05,0.000132012,2.4e-06,7.68e-05,95.51130845
1.066667e-05,0.000132012,2.4e-06,8.11e-05,95.5775078
1.066667e-05,0.000132012,2.4e-06,8.53e-05,95.47217435
1.066667e-05,0.000132012,2.4e-06,8.96e-05,95.17446365
1.066667e-05,0.000132012,2.666667e-06,3.84e-05,89.17393478
1.066667e-05,0.000132012,2.666667e-06,4.27e-05,90.31225592
1.066667e-05,0.000132012,2.666667e-06,4.69e-05,91.37008447
1.066667e-05,0.000132012,2.666667e-06,5.12e-05,92.37284858
1.066667e-05,0.000132012,2.666667e-06,5.55e-05,93.38513437
1.066667e-05,0.000132012,2.666667e-06,5.97e-05,94.43330986
1.066667e-05,0.000132012,2.666667e-06,6.4e-05,95.36904431
1.066667e-05,0.000132012,2.666667e-06,6.83e-05,96.21678987
1.066667e-05,0.000132012,2.666667e-06,7.25e-05,96.98286608
1.066667e-05,0.000132012,2.666667e-06,7.68e-05,97.26958441
1.066667e-05,0.000132012,2.666667e-06,8.11e-05,97.24670775
1.066667e-05,0.000132012,2.666667e-06,8.53e-05,97.03025108
1.066667e-05,0.000132012,2.666667e-06,8.96e-05,96.6387333
1.066667e-05,0.000132012,2.933333e-06,3.84e-05,90.80420446
1.066667e-05,0.000132012,2.933333e-06,4.27e-05,91.89476058
1.066667e-05,0.000132012,2.933333e-06,4.69e-05,92.91169996
1.066667e-05,0.000132012,2.933333e-06,5.12e-05,93.88011343
1.066667e-05,0.000132012,2.933333e-06,5.55e-05,94.85244645
1.066667e-05,0.000132012,2.933333e-06,5.97e-05,95.87924615
1.066667e-05,0.000132012,2.933333e-06,6.4e-05,96.80009784
1.066667e-05,0.000132012,2.933333e-06,6.83e-05,97.63471984
1.066667e-05,0.000132012,2.933333e-06,7.25e-05,98.39952836
1.066667e-05,0.000132012,2.933333e-06,7.68e-05,98.57931355
1.066667e-05,0.000132012,2.933333e-06,8.11e-05,98.49564182
1.066667e-05,0.000132012,2.933333e-06,8.53e-05,98.20876652
1.066667e-05,0.000132012,2.933333e-06,8.96e-05,97.75438886
1.066667e-05,0.000132012,3.2e-06,3.84e-05,92.84799468
1.066667e-05,0.000132012,3.2e-06,4.27e-05,93.79616585
1.066667e-05,0.000132012,3.2e-06,4.69e-05,94.77079719
1.066667e-05,0.000132012,3.2e-06,5.12e-05,95.69894998
1.066667e-05,0.000132012,3.2e-06,5.55e-05,96.62239622
1.066667e-05,0.000132012,3.2e-06,5.97e-05,97.62935688
1.066667e-05,0.000132012,3.2e-06,6.4e-05,98.53819255
1.066667e-05,0.000132012,3.2e-06,6.83e-05,99.366965
1.066667e-05,0.000132012,3.2e-06,7.25e-05,100.1294193
1.066667e-05,0.000132012,3.2e-06,7.68e-05,100.1914152
1.066667e-05,0.000132012,3.2e-06,8.11e-05,100.0388084
1.066667e-05,0.000132012,3.2e-06,8.53e-05,99.67370556
1.066667e-05,0.000132012,3.2e-06,8.96e-05,98.86238148
1.066667e-05,0.000132012,3.466667e-06,3.84e-05,90.55457552
1.066667e-05,0.000132012,3.466667e-06,4.27e-05,87.94242528
1.066667e-05,0.000132012,3.466667e-06,4.69e-05,85.9309665
1.066667e-05,0.000132012,3.466667e-06,5.12e-05,85.03207474
1.066667e-05,0.000132012,3.466667e-06,5.55e-05,84.20413518
1.066667e-05,0.000132012,3.466667e-06,5.97e-05,83.43510677
1.066667e-05,0.000132012,3.466667e-06,6.4e-05,82.71394515
1.066667e-05,0.000132012,3.466667e-06,6.83e-05,82.03359058
1.066667e-05,0.000132012,3.466667e-06,7.25e-05,81.88148635
1.066667e-05,0.000132012,3.466667e-06,7.68e-05,81.82565845
1.066667e-05,0.000132012,3.466667e-06,8.11e-05,81.76155505
1.066667e-05,0.000132012,3.466667e-06,8.53e-05,81.69703959
1.066667e-05,0.000132012,3.466667e-06,8.96e-05,81.62943027
1.066667e-05,0.000132012,3.733333e-06,3.84e-05,95.05063322
1.066667e-05,0.000132012,3.733333e-06,4.27e-05,92.33283454
1.066667e-05,0.000132012,3.733333e-06,4.69e-05,89.86207908
1.066667e-05,0.000132012,3.733333e-06,5.12e-05,88.59333897
1.066667e-05,0.000132012,3.733333e-06,5.55e-05,87.71667906
1.066667e-05,0.000132012,3.733333e-06,5.97e-05,86.88827156
1.066667e-05,0.000132012,3.733333e-06,6.4e-05,86.10655298
1.066667e-05,0.000132012,3.733333e-06,6.83e-05,85.36464925
1.066667e-05,0.000132012,3.733333e-06,7.25e-05,84.81432693
1.066667e-05,0.000132012,3.733333e-06,7.68e-05,84.72989876
1.066667e-05,0.000132012,3.733333e-06,8.11e-05,84.63962
1.066667e-05,0.000132012,3.733333e-06,8.53e-05,84.53700809
1.066667e-05,0.000132012,3.733333e-06,8.96e-05,84.43570334
1.066667e-05,0.000132012,4.8e-06,3.84e-05,100.8083706
1.066667e-05,0.000132012,4.8e-06,4.27e-05,98.00312085
1.066667e-05,0.000132012,4.8e-06,4.69e-05,95.41419301
1.066667e-05,0.000132012,4.8e-06,5.12e-05,93.10263234
1.066667e-05,0.000132012,4.8e-06,5.55e-05,92.16939998
1.066667e-05,0.000132012,4.8e-06,5.97e-05,91.28415759
1.066667e-05,0.000132012,4.8e-06,6.4e-05,90.44268795
1.066667e-05,0.000132012,4.8e-06,6.83e-05,89.63106186
1.066667e-05,0.000132012,4.8e-06,7.25e-05,88.85352891
1.066667e-05,0.000132012,4.8e-06,7.68e-05,88.38379712
1.066667e-05,0.000132012,4.8e-06,8.11e-05,88.25961625
1.066667e-05,0.000132012,4.8e-06,8.53e-05,88.12293116
1.066667e-05,0.000132012,4.8e-06,8.96e-05,87.98355476
1.066667e-05,0.000132012,4.266667e-06,3.84e-05,98.30248469
1.066667e-05,0.000132012,4.266667e-06,4.27e-05,95.52903441
1.066667e-05,0.000132012,4.266667e-06,4.69e-05,92.9860445
1.066667e-05,0.000132012,4.266667e-06,5.12e-05,91.1471468
1.066667e-05,0.000132012,4.266667e-06,5.55e-05,90.23482714
1.066667e-05,0.000132012,4.266667e-06,5.97e-05,89.37746415
1.066667e-05,0.000132012,4.266667e-06,6.4e-05,88.55607302
1.066667e-05,0.000132012,4.266667e-06,6.83e-05,87.77384731
1.066667e-05,0.000132012,4.266667e-06,7.25e-05,87.02613362
1.066667e-05,0.000132012,4.266667e-06,7.68e-05,86.80041549
1.066667e-05,0.000132012,4.266667e-06,8.11e-05,86.6883961
1.066667e-05,0.000132012,4.266667e-06,8.53e-05,86.56738095
1.066667e-05,0.000132012,4.266667e-06,8.96e-05,86.44565333
1.066667e-05,0.000132012,4.533333e-06,3.84e-05,102.1932651
1.066667e-05,0.000132012,4.533333e-06,4.27e-05,99.37671564
1.066667e-05,0.000132012,4.533333e-06,4.69e-05,96.76575999
1.066667e-05,0.000132012,4.533333e-06,5.12e-05,94.33288291
1.066667e-05,0.000132012,4.533333e-06,5.55e-05,93.23726628
1.066667e-05,0.000132012,4.533333e-06,5.97e-05,92.33996212
1.066667e-05,0.000132012,4.533333e-06,6.4e-05,91.48171803
1.066667e-05,0.000132012,4.533333e-06,6.83e-05,90.65973231
1.066667e-05,0.000132012,4.533333e-06,7.25e-05,89.86619284
1.066667e-05,0.000132012,4.533333e-06,7.68e-05,89.2548814
1.066667e-05,0.000132012,4.533333e-06,8.11e-05,89.11695175
1.066667e-05,0.000132012,4.533333e-06,8.53e-05,88.97694002
1.066667e-05,0.000132012,4.533333e-06,8.96e-05,88.82993656
1.066667e-05,0.000132012,4e-06,3.84e-05,101.0446594
1.066667e-05,0.000132012,4e-06,4.27e-05,97.56537339
1.066667e-05,0.000132012,4e-06,4.69e-05,93.58607259
1.066667e-05,0.000132012,4e-06,5.12e-05,90.44267414
1.066667e-05,0.000132012,4e-06,5.55e-05,87.73378843
1.066667e-05,0.000132012,4e-06,5.97e-05,84.73614079
1.066667e-05,0.000132012,4e-06,6.4e-05,80.91648231
1.066667e-05,0.000132012,4e-06,6.83e-05,76.75489734
1.066667e-05,0.000132012,4e-06,7.25e-05,72.83220393
1.066667e-05,0.000132012,4e-06,7.68e-05,69.40328226
1.066667e-05,0.000132012,4e-06,8.11e-05,66.47779195
1.066667e-05,0.000132012,4e-06,8.53e-05,63.98359481
1.066667e-05,0.000132012,4e-06,8.96e-05,61.84074375
1.066667e-05,0.000132012,5.6e-06,3.84e-05,101.588692
1.066667e-05,0.000132012,5.6e-06,4.27e-05,97.11625919
1.066667e-05,0.000132012,5.6e-06,4.69e-05,92.62215497
1.066667e-05,0.000132012,5.6e-06,5.12e-05,89.31890076
1.066667e-05,0.000132012,5.6e-06,5.55e-05,86.81436891
1.066667e-05,0.000132012,5.6e-06,5.97e-05,83.71828612
1.066667e-05,0.000132012,5.6e-06,6.4e-05,79.92895549
1.066667e-05,0.000132012,5.6e-06,6.83e-05,75.88054036
1.066667e-05,0.000132012,5.6e-06,7.25e-05,72.0747524
1.066667e-05,0.000132012,5.6e-06,7.68e-05,68.73437013
1.066667e-05,0.000132012,5.6e-06,8.11e-05,65.86775839
1.066667e-05,0.000132012,5.6e-06,8.53e-05,63.40959322
1.066667e-05,0.000132012,5.6e-06,8.96e-05,61.28669429
1.066667e-05,0.000132012,5.066667e-06,3.84e-05,101.9571422
1.066667e-05,0.000132012,5.066667e-06,4.27e-05,96.64026798
1.066667e-05,0.000132012,5.066667e-06,4.69e-05,91.75320959
1.066667e-05,0.000132012,5.066667e-06,5.12e-05,88.64942971
1.066667e-05,0.000132012,5.066667e-06,5.55e-05,85.97345083
1.066667e-05,0.000132012,5.066667e-06,5.97e-05,82.78731648
1.066667e-05,0.000132012,5.066667e-06,6.4e-05,79.01969612
1.066667e-05,0.000132012,5.066667e-06,6.83e-05,75.0557101
1.066667e-05,0.000132012,5.066667e-06,7.25e-05,71.3408428
1.066667e-05,0.000132012,5.066667e-06,7.68e-05,68.07130533
1.066667e-05,0.000132012,5.066667e-06,8.11e-05,65.2530555
1.066667e-05,0.000132012,5.066667e-06,8.53e-05,62.82540752
1.066667e-05,0.000132012,5.066667e-06,8.96e-05,60.89874736
1.066667e-05,0.0003889991,5.333333e-06,3.84e-05,85.8323625
1.066667e-05,0.0003889991,5.333333e-06,4.27e-05,87.0821804
1.066667e-05,0.0003889991,5.333333e-06,4.69e-05,88.23456096
1.066667e-05,0.0003889991,5.333333e-06,5.12e-05,89.31836429
1.066667e-05,0.0003889991,5.333333e-06,5.55e-05,90.45197421
1.066667e-05,0.0003889991,5.333333e-06,5.97e-05,91.55735333
1.066667e-05,0.0003889991,5.333333e-06,6.4e-05,92.53891294
1.066667e-05,0.0003889991,5.333333e-06,6.83e-05,93.41488514
1.066667e-05,0.0003889991,5.333333e-06,7.25e-05,94.20969655
1.066667e-05,0.0003889991,5.333333e-06,7.68e-05,94.61015113
1.066667e-05,0.0003889991,5.333333e-06,8.11e-05,94.6947394
1.066667e-05,0.0003889991,5.333333e-06,8.53e-05,94.59797793
1.066667e-05,0.0003889991,5.333333e-06,8.96e-05,94.33313998
1.066667e-05,0.0003889991,2.4e-06,3.84e-05,86.79552262
1.066667e-05,0.0003889991,2.4e-06,4.27e-05,88.01400445
1.066667e-05,0.0003889991,2.4e-06,4.69e-05,89.14029557
