a,b,c,d,gain
1.066667e-05,0.000132012,5.333333e-06,5.12e-05,49.24409886
1.066667e-05,0.000132012,5.333333e-06,5.55e-05,51.48608148
1.066667e-05,0.000132012,5.333333e-06,5.97e-05,52.88803759
1.066667e-05,0.000132012,5.333333e-06,6.4e-05,53.76416416
1.066667e-05,0.000132012,5.333333e-06,6.83e-05,54.31805461
1.066667e-05,0.000132012,5.333333e-06,7.25e-05,54.67373105
1.066667e-05,0.000132012,5.333333e-06,7.68e-05,54.90301185
1.066667e-05,0.000132012,5.333333e-06,8.11e-05,55.04712186
1.066667e-05,0.000132012,5.333333e-06,8.53e-05,55.12995915
1.066667e-05,0.000132012,5.333333e-06,8.96e-05,55.1654766
1.066667e-05,0.000132012,5.333333e-06,3.84e-05,35.25610096
1.066667e-05,0.000132012,5.333333e-06,4.27e-05,40.34219253
1.066667e-05,0.000132012,5.333333e-06,4.69e-05,45.60320778
1.066667e-05,0.000132012,5.333333e-06,5.12e-05,49.24306181
1.066667e-05,0.000132012,5.333333e-06,5.55e-05,51.52539572
1.066667e-05,0.000132012,5.333333e-06,5.97e-05,52.95673654
1.066667e-05,0.000132012,5.333333e-06,6.4e-05,53.85063252
1.066667e-05,0.000132012,5.333333e-06,6.83e-05,54.413672
1.066667e-05,0.000132012,5.333333e-06,7.25e-05,54.77301788
1.066667e-05,0.000132012,5.333333e-06,7.68e-05,55.00263448
1.066667e-05,0.000132012,5.333333e-06,8.11e-05,55.14499258
1.066667e-05,0.000132012,5.333333e-06,8.53e-05,55.22466293
1.066667e-05,0.000132012,5.333333e-06,8.96e-05,55.25593335
1.066667e-05,0.0003889991,2.4e-06,3.84e-05,18.89418508
1.066667e-05,0.0003889991,2.4e-06,4.27e-05,20.15834687
1.066667e-05,0.0003889991,2.4e-06,4.69e-05,21.33733353
1.066667e-05,0.0003889991,2.4e-06,5.12e-05,22.4513442
1.066667e-05,0.0003889991,2.4e-06,5.55e-05,23.51613074
1.066667e-05,0.0003889991,2.4e-06,5.97e-05,24.54453823
1.066667e-05,0.0003889991,2.4e-06,6.4e-05,25.54633606
1.066667e-05,0.0003889991,2.4e-06,6.83e-05,26.53485642
1.066667e-05,0.0003889991,2.4e-06,7.25e-05,27.51563135
1.066667e-05,0.0003889991,2.4e-06,7.68e-05,28.49778908
1.066667e-05,0.0003889991,2.4e-06,8.11e-05,29.49427234
1.066667e-05,0.0003889991,2.4e-06,8.53e-05,30.51165476
1.066667e-05,0.0003889991,2.4e-06,8.96e-05,31.56110994
1.066667e-05,0.0003889991,2.4e-06,3.84e-05,18.63836961
1.066667e-05,0.0003889991,2.4e-06,4.27e-05,19.90465385
1.066667e-05,0.0003889991,2.4e-06,4.69e-05,21.08615668
1.066667e-05,0.0003889991,2.4e-06,5.12e-05,22.2031174
1.066667e-05,0.0003889991,2.4e-06,5.55e-05,23.27134403
1.066667e-05,0.0003889991,2.4e-06,5.97e-05,24.30375341
1.066667e-05,0.0003889991,2.4e-06,6.4e-05,25.30866042
1.066667e-05,0.0003889991,2.4e-06,6.83e-05,26.30402919
1.066667e-05,0.0003889991,2.4e-06,7.25e-05,27.28976743
1.066667e-05,0.0003889991,2.4e-06,7.68e-05,28.28224094
1.066667e-05,0.0003889991,2.4e-06,8.11e-05,29.28640342
1.066667e-05,0.0003889991,2.4e-06,8.53e-05,30.30732292
1.066667e-05,0.0003889991,2.4e-06,8.96e-05,31.376073
1.066667e-05,0.0003889991,2.666667e-06,3.84e-05,18.20375779
1.066667e-05,0.0003889991,2.666667e-06,4.27e-05,19.47391294
1.066667e-05,0.0003889991,2.666667e-06,4.69e-05,20.65995053
1.066667e-05,0.0003889991,2.666667e-06,5.12e-05,21.78219057
1.066667e-05,0.0003889991,2.666667e-06,5.55e-05,22.85654415
1.066667e-05,0.0003889991,2.666667e-06,5.97e-05,23.89606183
1.066667e-05,0.0003889991,2.666667e-06,6.4e-05,24.91195828
1.066667e-05,0.0003889991,2.666667e-06,6.83e-05,25.91324172
1.066667e-05,0.0003889991,2.666667e-06,7.25e-05,26.91281793
1.066667e-05,0.0003889991,2.666667e-06,7.68e-05,27.91692394
1.066667e-05,0.0003889991,2.666667e-06,8.11e-05,28.93657231
1.066667e-05,0.0003889991,2.666667e-06,8.53e-05,29.98084693
1.066667e-05,0.0003889991,2.666667e-06,8.96e-05,31.06677733
1.066667e-05,0.0003889991,2.666667e-06,3.84e-05,18.01639293
1.066667e-05,0.0003889991,2.666667e-06,4.27e-05,19.28833841
1.066667e-05,0.0003889991,2.666667e-06,4.69e-05,20.47644428
1.066667e-05,0.0003889991,2.666667e-06,5.12e-05,21.60107236
1.066667e-05,0.0003889991,2.666667e-06,5.55e-05,22.67818395
1.066667e-05,0.0003889991,2.666667e-06,5.97e-05,23.72089048
1.066667e-05,0.0003889991,2.666667e-06,6.4e-05,24.74048173
1.066667e-05,0.0003889991,2.666667e-06,6.83e-05,25.74490566
1.066667e-05,0.0003889991,2.666667e-06,7.25e-05,26.75060562
1.066667e-05,0.0003889991,2.666667e-06,7.68e-05,27.76042172
1.066667e-05,0.0003889991,2.666667e-06,8.11e-05,28.78479053
1.066667e-05,0.0003889991,2.666667e-06,8.53e-05,29.84065576
1.066667e-05,0.0003889991,2.666667e-06,8.96e-05,30.93550662
1.066667e-05,0.0003889991,2.933333e-06,3.84e-05,17.27934424
1.066667e-05,0.0003889991,2.933333e-06,4.27e-05,18.55774778
1.066667e-05,0.0003889991,2.933333e-06,4.69e-05,19.75491837
1.066667e-05,0.0003889991,2.933333e-06,5.12e-05,20.88977874
1.066667e-05,0.0003889991,2.933333e-06,5.55e-05,21.97854878
1.066667e-05,0.0003889991,2.933333e-06,5.97e-05,23.03462679
1.066667e-05,0.0003889991,2.933333e-06,6.4e-05,24.06963893
1.066667e-05,0.0003889991,2.933333e-06,6.83e-05,25.09421498
1.066667e-05,0.0003889991,2.933333e-06,7.25e-05,26.11558747
1.066667e-05,0.0003889991,2.933333e-06,7.68e-05,27.15283372
1.066667e-05,0.0003889991,2.933333e-06,8.11e-05,28.20812902
1.066667e-05,0.0003889991,2.933333e-06,8.53e-05,29.29047854
1.066667e-05,0.0003889991,2.933333e-06,8.96e-05,30.42939841
1.066667e-05,0.0003889991,2.933333e-06,3.84e-05,17.54125876
1.066667e-05,0.0003889991,2.933333e-06,4.27e-05,18.81763886
1.066667e-05,0.0003889991,2.933333e-06,4.69e-05,20.01138085
1.066667e-05,0.0003889991,2.933333e-06,5.12e-05,21.14242592
1.066667e-05,0.0003889991,2.933333e-06,5.55e-05,22.22688737
1.066667e-05,0.0003889991,2.933333e-06,5.97e-05,23.27804948
1.066667e-05,0.0003889991,2.933333e-06,6.4e-05,24.30741066
1.066667e-05,0.0003889991,2.933333e-06,6.83e-05,25.32544706
1.066667e-05,0.0003889991,2.933333e-06,7.25e-05,26.34122536
1.066667e-05,0.0003889991,2.933333e-06,7.68e-05,27.36759636
1.066667e-05,0.0003889991,2.933333e-06,8.11e-05,28.41104331
1.066667e-05,0.0003889991,2.933333e-06,8.53e-05,29.48824494
1.066667e-05,0.0003889991,2.933333e-06,8.96e-05,30.602375
1.066667e-05,0.0003889991,3.2e-06,3.84e-05,17.68713341
1.066667e-05,0.0003889991,3.2e-06,4.27e-05,18.96224853
1.066667e-05,0.0003889991,3.2e-06,4.69e-05,20.15419072
1.066667e-05,0.0003889991,3.2e-06,5.12e-05,21.28320369
1.066667e-05,0.0003889991,3.2e-06,5.55e-05,22.36534933
1.066667e-05,0.0003889991,3.2e-06,5.97e-05,23.41385505
1.066667e-05,0.0003889991,3.2e-06,6.4e-05,24.44015259
1.066667e-05,0.0003889991,3.2e-06,6.83e-05,25.45463474
1.066667e-05,0.0003889991,3.2e-06,7.25e-05,26.46675843
1.066667e-05,0.0003889991,3.2e-06,7.68e-05,27.48364707
1.066667e-05,0.0003889991,3.2e-06,8.11e-05,28.52688118
1.066667e-05,0.0003889991,3.2e-06,8.53e-05,29.59589242
1.066667e-05,0.0003889991,3.2e-06,8.96e-05,30.70790269
1.066667e-05,0.0003889991,3.2e-06,3.84e-05,16.94538238
1.066667e-05,0.0003889991,3.2e-06,4.27e-05,18.22876031
1.066667e-05,0.0003889991,3.2e-06,4.69e-05,19.42752048
1.066667e-05,0.0003889991,3.2e-06,5.12e-05,20.56765014
1.066667e-05,0.0003889991,3.2e-06,5.55e-05,21.6622589
1.066667e-05,0.0003889991,3.2e-06,5.97e-05,22.72492041
1.066667e-05,0.0003889991,3.2e-06,6.4e-05,23.76744849
1.066667e-05,0.0003889991,3.2e-06,6.83e-05,24.80066539
1.066667e-05,0.0003889991,3.2e-06,7.25e-05,25.83509294
1.066667e-05,0.0003889991,3.2e-06,7.68e-05,26.88062496
1.066667e-05,0.0003889991,3.2e-06,8.11e-05,27.94614263
1.066667e-05,0.0003889991,3.2e-06,8.53e-05,29.05488915
1.066667e-05,0.0003889991,3.2e-06,8.96e-05,30.20924043
1.066667e-05,0.0003889991,3.466667e-06,3.84e-05,17.0499716
1.066667e-05,0.0003889991,3.466667e-06,4.27e-05,18.32968859
1.066667e-05,0.0003889991,3.466667e-06,4.69e-05,19.53013058
1.066667e-05,0.0003889991,3.466667e-06,5.12e-05,20.66855137
1.066667e-05,0.0003889991,3.466667e-06,5.55e-05,21.76128311
1.066667e-05,0.0003889991,3.466667e-06,5.97e-05,22.82184019
1.066667e-05,0.0003889991,3.466667e-06,6.4e-05,23.86197403
1.066667e-05,0.0003889991,3.466667e-06,6.83e-05,24.89243806
1.066667e-05,0.0003889991,3.466667e-06,7.25e-05,25.92365732
1.066667e-05,0.0003889991,3.466667e-06,7.68e-05,26.96573601
1.066667e-05,0.0003889991,3.466667e-06,8.11e-05,28.02904918
1.066667e-05,0.0003889991,3.466667e-06,8.53e-05,29.12953828
1.066667e-05,0.0003889991,3.466667e-06,8.96e-05,30.27799642
1.066667e-05,0.0003889991,3.466667e-06,3.84e-05,8.624729169
1.066667e-05,0.0003889991,3.466667e-06,4.27e-05,9.711433343
1.066667e-05,0.0003889991,3.466667e-06,4.69e-05,10.69389289
1.066667e-05,0.0003889991,3.466667e-06,5.12e-05,11.59147844
1.066667e-05,0.0003889991,3.466667e-06,5.55e-05,12.42037851
1.066667e-05,0.0003889991,3.466667e-06,5.97e-05,13.19074902
1.066667e-05,0.0003889991,3.466667e-06,6.4e-05,13.91148365
1.066667e-05,0.0003889991,3.466667e-06,6.83e-05,14.58963671
1.066667e-05,0.0003889991,3.466667e-06,7.25e-05,15.2312813
1.066667e-05,0.0003889991,3.466667e-06,7.68e-05,15.84072291
1.066667e-05,0.0003889991,3.466667e-06,8.11e-05,16.42035986
1.066667e-05,0.0003889991,3.466667e-06,8.53e-05,16.97582764
1.066667e-05,0.0003889991,3.466667e-06,8.96e-05,17.50862259
1.066667e-05,0.0003889991,3.733333e-06,3.84e-05,8.128399954
1.066667e-05,0.0003889991,3.733333e-06,4.27e-05,9.21529716
1.066667e-05,0.0003889991,3.733333e-06,4.69e-05,10.19810998
1.066667e-05,0.0003889991,3.733333e-06,5.12e-05,11.09671825
1.066667e-05,0.0003889991,3.733333e-06,5.55e-05,11.92530941
1.066667e-05,0.0003889991,3.733333e-06,5.97e-05,12.69662348
1.066667e-05,0.0003889991,3.733333e-06,6.4e-05,13.41824709
1.066667e-05,0.0003889991,3.733333e-06,6.83e-05,14.09729944
1.066667e-05,0.0003889991,3.733333e-06,7.25e-05,14.73950158
1.066667e-05,0.0003889991,3.733333e-06,7.68e-05,15.3504193
1.066667e-05,0.0003889991,3.733333e-06,8.11e-05,15.93117827
1.066667e-05,0.0003889991,3.733333e-06,8.53e-05,16.4868706
1.066667e-05,0.0003889991,3.733333e-06,8.96e-05,17.02194914
1.066667e-05,0.0003889991,3.733333e-06,3.84e-05,7.916797133
1.066667e-05,0.0003889991,3.733333e-06,4.27e-05,9.003810602
1.066667e-05,0.0003889991,3.733333e-06,4.69e-05,9.986803592
1.066667e-05,0.0003889991,3.733333e-06,5.12e-05,10.88564717
1.066667e-05,0.0003889991,3.733333e-06,5.55e-05,11.71418951
1.066667e-05,0.0003889991,3.733333e-06,5.97e-05,12.48604594
1.066667e-05,0.0003889991,3.733333e-06,6.4e-05,13.20811615
1.066667e-05,0.0003889991,3.733333e-06,6.83e-05,13.8875955
1.066667e-05,0.0003889991,3.733333e-06,7.25e-05,14.53023776
1.066667e-05,0.0003889991,3.733333e-06,7.68e-05,15.14134612
1.066667e-05,0.0003889991,3.733333e-06,8.11e-05,15.72264011
1.066667e-05,0.0003889991,3.733333e-06,8.53e-05,16.27969378
1.066667e-05,0.0003889991,3.733333e-06,8.96e-05,16.81476558
1.066667e-05,0.0003889991,4.8e-06,3.84e-05,7.547830339
1.066667e-05,0.0003889991,4.8e-06,4.27e-05,8.635105738
1.066667e-05,0.0003889991,4.8e-06,4.69e-05,9.618460025
1.066667e-05,0.0003889991,4.8e-06,5.12e-05,10.51775512
1.066667e-05,0.0003889991,4.8e-06,5.55e-05,11.34772101
1.066667e-05,0.0003889991,4.8e-06,5.97e-05,12.11889589
1.066667e-05,0.0003889991,4.8e-06,6.4e-05,12.84191153
1.066667e-05,0.0003889991,4.8e-06,6.83e-05,13.52222696
1.066667e-05,0.0003889991,4.8e-06,7.25e-05,14.16569239
1.066667e-05,0.0003889991,4.8e-06,7.68e-05,14.77702753
1.066667e-05,0.0003889991,4.8e-06,8.11e-05,15.36085845
1.066667e-05,0.0003889991,4.8e-06,8.53e-05,15.91815852
1.066667e-05,0.0003889991,4.8e-06,8.96e-05,16.45399448
1.066667e-05,0.0003889991,4.8e-06,3.84e-05,6.963982389
1.066667e-05,0.0003889991,4.8e-06,4.27e-05,8.051949649
1.066667e-05,0.0003889991,4.8e-06,4.69e-05,9.036042591
1.066667e-05,0.0003889991,4.8e-06,5.12e-05,9.936175447
1.066667e-05,0.0003889991,4.8e-06,5.55e-05,10.76709244
1.066667e-05,0.0003889991,4.8e-06,5.97e-05,11.5400223
1.066667e-05,0.0003889991,4.8e-06,6.4e-05,12.26284691
1.066667e-05,0.0003889991,4.8e-06,6.83e-05,12.94490602
1.066667e-05,0.0003889991,4.8e-06,7.25e-05,13.58989345
1.066667e-05,0.0003889991,4.8e-06,7.68e-05,14.20272843
1.066667e-05,0.0003889991,4.8e-06,8.11e-05,14.78672608
1.066667e-05,0.0003889991,4.8e-06,8.53e-05,15.34743571
1.066667e-05,0.0003889991,4.8e-06,8.96e-05,15.88445361
1.066667e-05,0.0003889991,4.266667e-06,3.84e-05,7.094751739
1.066667e-05,0.0003889991,4.266667e-06,4.27e-05,8.182513148
1.066667e-05,0.0003889991,4.266667e-06,4.69e-05,9.166416185
1.066667e-05,0.0003889991,4.266667e-06,5.12e-05,10.06634579
1.066667e-05,0.0003889991,4.266667e-06,5.55e-05,10.89703765
1.066667e-05,0.0003889991,4.266667e-06,5.97e-05,11.66971813
1.066667e-05,0.0003889991,4.266667e-06,6.4e-05,12.3925078
1.066667e-05,0.0003889991,4.266667e-06,6.83e-05,13.0741073
1.066667e-05,0.0003889991,4.266667e-06,7.25e-05,13.71872083
1.066667e-05,0.0003889991,4.266667e-06,7.68e-05,14.33120182
1.066667e-05,0.0003889991,4.266667e-06,8.11e-05,14.91578767
1.066667e-05,0.0003889991,4.266667e-06,8.53e-05,15.47429326
1.066667e-05,0.0003889991,4.266667e-06,8.96e-05,16.01151722
1.066667e-05,0.0003889991,4.266667e-06,3.84e-05,7.385289337
1.066667e-05,0.0003889991,4.266667e-06,4.27e-05,8.472712323
1.066667e-05,0.0003889991,4.266667e-06,4.69e-05,9.456247928
1.066667e-05,0.0003889991,4.266667e-06,5.12e-05,10.35575959
1.066667e-05,0.0003889991,4.266667e-06,5.55e-05,11.18597669
1.066667e-05,0.0003889991,4.266667e-06,5.97e-05,11.9571228
1.066667e-05,0.0003889991,4.266667e-06,6.4e-05,12.68065758
1.066667e-05,0.0003889991,4.266667e-06,6.83e-05,13.36139251
1.066667e-05,0.0003889991,4.266667e-06,7.25e-05,14.00524854
1.066667e-05,0.0003889991,4.266667e-06,7.68e-05,14.61698212
1.066667e-05,0.0003889991,4.266667e-06,8.11e-05,15.20119443
1.066667e-05,0.0003889991,4.266667e-06,8.53e-05,15.7589934
1.066667e-05,0.0003889991,4.266667e-06,8.96e-05,16.29528188
1.066667e-05,0.0003889991,4.533333e-06,3.84e-05,6.841629641
1.066667e-05,0.0003889991,4.533333e-06,4.27e-05,7.929615388
1.066667e-05,0.0003889991,4.533333e-06,4.69e-05,8.913904945
1.066667e-05,0.0003889991,4.533333e-06,5.12e-05,9.814238717
1.066667e-05,0.0003889991,4.533333e-06,5.55e-05,10.64537381
1.066667e-05,0.0003889991,4.533333e-06,5.97e-05,11.41854338
1.066667e-05,0.0003889991,4.533333e-06,6.4e-05,12.14133101
1.066667e-05,0.0003889991,4.533333e-06,6.83e-05,12.82387517
1.066667e-05,0.0003889991,4.533333e-06,7.25e-05,13.46923777
1.066667e-05,0.0003889991,4.533333e-06,7.68e-05,14.08241673
1.066667e-05,0.0003889991,4.533333e-06,8.11e-05,14.66740552
1.066667e-05,0.0003889991,4.533333e-06,8.53e-05,15.22804821
1.066667e-05,0.0003889991,4.533333e-06,8.96e-05,15.76534867
1.066667e-05,0.0003889991,4.533333e-06,3.84e-05,6.7267141
1.066667e-05,0.0003889991,4.533333e-06,4.27e-05,7.814626827
1.066667e-05,0.0003889991,4.533333e-06,4.69e-05,8.799121643
1.066667e-05,0.0003889991,4.533333e-06,5.12e-05,9.699655489
1.066667e-05,0.0003889991,4.533333e-06,5.55e-05,10.53100254
1.066667e-05,0.0003889991,4.533333e-06,5.97e-05,11.30440291
1.066667e-05,0.0003889991,4.533333e-06,6.4e-05,12.02861355
1.066667e-05,0.0003889991,4.533333e-06,6.83e-05,12.71013398
1.066667e-05,0.0003889991,4.533333e-06,7.25e-05,13.35587664
1.066667e-05,0.0003889991,4.533333e-06,7.68e-05,13.96939184
1.066667e-05,0.0003889991,4.533333e-06,8.11e-05,14.55471405
1.066667e-05,0.0003889991,4.533333e-06,8.53e-05,15.11571043
1.066667e-05,0.0003889991,4.533333e-06,8.96e-05,15.65341562
1.066667e-05,0.0003889991,4e-06,3.84e-05,35.98955099
1.066667e-05,0.0003889991,4e-06,4.27e-05,40.54514734
1.066667e-05,0.0003889991,4e-06,4.69e-05,45.51048906
1.066667e-05,0.0003889991,4e-06,5.12e-05,49.30399518
1.066667e-05,0.0003889991,4e-06,5.55e-05,51.81927483
1.066667e-05,0.0003889991,4e-06,5.97e-05,53.44488331
1.066667e-05,0.0003889991,4e-06,6.4e-05,54.46060053
1.066667e-05,0.0003889991,4e-06,6.83e-05,55.08652725
1.066667e-05,0.0003889991,4e-06,7.25e-05,55.47051824
1.066667e-05,0.0003889991,4e-06,7.68e-05,55.70129086
1.066667e-05,0.0003889991,4e-06,8.11e-05,55.83001411
1.066667e-05,0.0003889991,4e-06,8.53e-05,55.88590963
1.066667e-05,0.0003889991,4e-06,8.96e-05,55.88549149
1.066667e-05,0.0003889991,4e-06,3.84e-05,35.88377574
1.066667e-05,0.0003889991,4e-06,4.27e-05,40.52195409
1.066667e-05,0.0003889991,4e-06,4.69e-05,45.52964052
1.066667e-05,0.0003889991,4e-06,5.12e-05,49.31566885
1.066667e-05,0.0003889991,4e-06,5.55e-05,51.79454938
1.066667e-05,0.0003889991,4e-06,5.97e-05,53.38837066
1.066667e-05,0.0003889991,4e-06,6.4e-05,54.38349947
1.066667e-05,0.0003889991,4e-06,6.83e-05,54.99841334
1.066667e-05,0.0003889991,4e-06,7.25e-05,55.37777364
1.066667e-05,0.0003889991,4e-06,7.68e-05,55.60786587
1.066667e-05,0.0003889991,4e-06,8.11e-05,55.73839517
1.066667e-05,0.0003889991,4e-06,8.53e-05,55.79779491
1.066667e-05,0.0003889991,4e-06,8.96e-05,55.80220093
1.066667e-05,0.0003889991,5.6e-06,3.84e-05,35.70952213
1.066667e-05,0.0003889991,5.6e-06,4.27e-05,40.49227811
1.066667e-05,0.0003889991,5.6e-06,4.69e-05,45.59105064
1.066667e-05,0.0003889991,5.6e-06,5.12e-05,49.33201067
1.066667e-05,0.0003889991,5.6e-06,5.55e-05,51.74584909
1.066667e-05,0.0003889991,5.6e-06,5.97e-05,53.28344651
1.066667e-05,0.0003889991,5.6e-06,6.4e-05,54.24525141
1.066667e-05,0.0003889991,5.6e-06,6.83e-05,54.8417225
1.066667e-05,0.0003889991,5.6e-06,7.25e-05,55.21343389
1.066667e-05,0.0003889991,5.6e-06,7.68e-05,55.44252551
1.066667e-05,0.0003889991,5.6e-06,8.11e-05,55.57623299
1.066667e-05,0.0003889991,5.6e-06,8.53e-05,55.64166147
1.066667e-05,0.0003889991,5.6e-06,8.96e-05,55.65430582
1.066667e-05,0.0003889991,5.6e-06,3.84e-05,35.6367515
1.066667e-05,0.0003889991,5.6e-06,4.27e-05,40.48337922
1.066667e-05,0.0003889991,5.6e-06,4.69e-05,45.61787143
1.066667e-05,0.0003889991,5.6e-06,5.12e-05,49.33755505
1.066667e-05,0.0003889991,5.6e-06,5.55e-05,51.72221727
1.066667e-05,0.0003889991,5.6e-06,5.97e-05,53.23664978
1.066667e-05,0.0003889991,5.6e-06,6.4e-05,54.18290916
1.066667e-05,0.0003889991,5.6e-06,6.83e-05,54.77154702
1.066667e-05,0.0003889991,5.6e-06,7.25e-05,55.14004633
1.066667e-05,0.0003889991,5.6e-06,7.68e-05,55.36876092
1.066667e-05,0.0003889991,5.6e-06,8.11e-05,55.50387148
1.066667e-05,0.0003889991,5.6e-06,8.53e-05,55.57191592
1.066667e-05,0.0003889991,5.6e-06,8.96e-05,55.58811375
1.066667e-05,0.0003889991,5.066667e-06,3.84e-05,35.51257428
1.066667e-05,0.0003889991,5.066667e-06,4.27e-05,40.4735133
1.066667e-05,0.0003889991,5.066667e-06,4.69e-05,45.66560713
1.066667e-05,0.0003889991,5.066667e-06,5.12e-05,49.34486288
1.066667e-05,0.0003889991,5.066667e-06,5.55e-05,51.67676039
1.066667e-05,0.0003889991,5.066667e-06,5.97e-05,53.14999556
1.066667e-05,0.0003889991,5.066667e-06,6.4e-05,54.06942671
1.066667e-05,0.0003889991,5.066667e-06,6.83e-05,54.64448731
1.066667e-05,0.0003889991,5.066667e-06,7.25e-05,55.00746612
1.066667e-05,0.0003889991,5.066667e-06,7.68e-05,55.23558902
1.066667e-05,0.0003889991,5.066667e-06,8.11e-05,55.3732003
1.066667e-05,0.0003889991,5.066667e-06,8.53e-05,55.44585044
1.066667e-05,0.0003889991,5.066667e-06,8.96e-05,55.46827688
1.066667e-05,0.0003889991,5.066667e-06,3.84e-05,35.45910161
1.066667e-05,0.0003889991,5.066667e-06,4.27e-05,40.47149454
1.066667e-05,0.0003889991,5.066667e-06,4.69e-05,45.68701475
1.066667e-05,0.0003889991,5.066667e-06,5.12e-05,49.34110803
1.066667e-05,0.0003889991,5.066667e-06,5.55e-05,51.65498226
1.066667e-05,0.0003889991,5.066667e-06,5.97e-05,53.10978184
1.066667e-05,0.0003889991,5.066667e-06,6.4e-05,54.01753795
1.066667e-05,0.0003889991,5.066667e-06,6.83e-05,54.58666137
1.066667e-05,0.0003889991,5.066667e-06,7.25e-05,54.94724373
1.066667e-05,0.0003889991,5.066667e-06,7.68e-05,55.17513116
1.066667e-05,0.0003889991,5.066667e-06,8.11e-05,55.31386203
1.066667e-05,0.0003889991,5.066667e-06,8.53e-05,55.38855327
1.066667e-05,0.0003889991,5.066667e-06,8.96e-05,55.41372952
1.066667e-05,0.0003889991,5.333333e-06,3.84e-05,35.2864536
1.066667e-05,0.0003889991,5.333333e-06,4.27e-05,40.47516027
1.066667e-05,0.0003889991,5.333333e-06,4.69e-05,45.75996275
1.066667e-05,0.0003889991,5.333333e-06,5.12e-05,49.34641318
1.066667e-05,0.0003889991,5.333333e-06,5.55e-05,51.57409371
1.066667e-05,0.0003889991,5.333333e-06,5.97e-05,52.96620022
1.066667e-05,0.0003889991,5.333333e-06,6.4e-05,53.83574212
1.066667e-05,0.0003889991,5.333333e-06,6.83e-05,54.38527128
1.066667e-05,0.0003889991,5.333333e-06,7.25e-05,54.73801596
1.066667e-05,0.0003889991,5.333333e-06,7.68e-05,54.96522095
1.066667e-05,0.0003889991,5.333333e-06,8.11e-05,55.10775362
1.066667e-05,0.0003889991,5.333333e-06,8.53e-05,55.18929247
1.066667e-05,0.0003889991,5.333333e-06,8.96e-05,55.2236505
1.066667e-05,0.0003889991,5.333333e-06,3.84e-05,35.36560894
1.066667e-05,0.0003889991,5.333333e-06,4.27e-05,40.47146457
1.066667e-05,0.0003889991,5.333333e-06,4.69e-05,45.7257788
1.066667e-05,0.0003889991,5.333333e-06,5.12e-05,49.34525715
1.066667e-05,0.0003889991,5.333333e-06,5.55e-05,51.61332248
1.066667e-05,0.0003889991,5.333333e-06,5.97e-05,53.03480014
1.066667e-05,0.0003889991,5.333333e-06,6.4e-05,53.92196077
1.066667e-05,0.0003889991,5.333333e-06,6.83e-05,54.4805581
1.066667e-05,0.0003889991,5.333333e-06,7.25e-05,54.83691675
1.066667e-05,0.0003889991,5.333333e-06,7.68e-05,55.06441985
1.066667e-05,0.0003889991,5.333333e-06,8.11e-05,55.20517294
1.066667e-05,0.0003889991,5.333333e-06,8.53e-05,55.28352171
1.066667e-05,0.0003889991,5.333333e-06,8.96e-05,55.31361033
1.066667e-05,4.48e-05,2.4e-06,3.84e-05,18.95968839
1.066667e-05,4.48e-05,2.4e-06,4.27e-05,20.22431258
1.066667e-05,4.48e-05,2.4e-06,4.69e-05,21.40382125
1.066667e-05,4.48e-05,2.4e-06,5.12e-05,22.51842106
1.066667e-05,4.48e-05,2.4e-06,5.55e-05,23.58387387
1.066667e-05,4.48e-05,2.4e-06,5.97e-05,24.61303771
1.066667e-05,4.48e-05,2.4e-06,6.4e-05,25.61569999
1.066667e-05,4.48e-05,2.4e-06,6.83e-05,26.60520931
1.066667e-05,4.48e-05,2.4e-06,7.25e-05,27.58713111
1.066667e-05,4.48e-05,2.4e-06,7.68e-05,28.57059945
1.066667e-05,4.48e-05,2.4e-06,8.11e-05,29.56866073
1.066667e-05,4.48e-05,2.4e-06,8.53e-05,30.58789416
1.066667e-05,4.48e-05,2.4e-06,8.96e-05,31.63955294
1.066667e-05,4.48e-05,2.4e-06,3.84e-05,18.7043826
1.066667e-05,4.48e-05,2.4e-06,4.27e-05,19.97113963
1.066667e-05,4.48e-05,2.4e-06,4.69e-05,21.15317674
1.066667e-05,4.48e-05,2.4e-06,5.12e-05,22.27074113
1.066667e-05,4.48e-05,2.4e-06,5.55e-05,23.33965136
1.066667e-05,4.48e-05,2.4e-06,5.97e-05,24.3728378
1.066667e-05,4.48e-05,2.4e-06,6.4e-05,25.37863571
1.066667e-05,4.48e-05,2.4e-06,6.83e-05,26.37502297
1.066667e-05,4.48e-05,2.4e-06,7.25e-05,27.36195775
1.066667e-05,4.48e-05,2.4e-06,7.68e-05,28.35578905
1.066667e-05,4.48e-05,2.4e-06,8.11e-05,29.36157294
1.066667e-05,4.48e-05,2.4e-06,8.53e-05,30.38438324
1.066667e-05,4.48e-05,2.4e-06,8.96e-05,31.45545442
1.066667e-05,4.48e-05,2.666667e-06,3.84e-05,18.27066911
1.066667e-05,4.48e-05,2.666667e-06,4.27e-05,19.54131638
1.066667e-05,4.48e-05,2.666667e-06,4.69e-05,20.72791102
1.066667e-05,4.48e-05,2.666667e-06,5.12e-05,21.85078164
1.066667e-05,4.48e-05,2.666667e-06,5.55e-05,22.92585079
1.066667e-05,4.48e-05,2.666667e-06,5.97e-05,23.96618375
1.066667e-05,4.48e-05,2.666667e-06,6.4e-05,24.98301403
1.066667e-05,4.48e-05,2.666667e-06,6.83e-05,25.98537694
