W,X,Y,Gain,ugf,pm
6.684444e-05,5.244444e-06,1.048889e-05,49.3392826009812,158467770.8607368,58.32477056829904
6.684444e-05,5.244444e-06,4.8e-06,50.5506052146256,145974337.9637354,61.21402974299806
6.684444e-05,5.244444e-06,5.511111e-06,50.5816228377457,148580164.0353505,60.34487857234797
6.684444e-05,5.244444e-06,6.222222e-06,50.5991591218863,150652757.2288191,59.59471320152443
6.684444e-05,5.244444e-06,6.933333e-06,50.6079777650136,152344912.4337506,58.9339887181016
6.684444e-05,5.244444e-06,7.644444e-06,50.6109958590663,153755002.4702559,58.34244053776248
6.684444e-05,5.244444e-06,8.355556e-06,50.6100752903407,154949418.1357006,57.80567774291438
6.684444e-05,5.244444e-06,9.066667e-06,50.6064441897746,155974702.6981128,57.31318243661831
6.684444e-05,5.244444e-06,9.777778e-06,50.6009344072276,156864525.1371289,56.85707881794833
7.253333e-05,2.4e-06,1.12e-05,39.4105649062395,120292941.7900691,82.491683819763
7.253333e-05,2.4e-06,1.048889e-05,39.4393310795659,118976157.7281957,82.98958264537079
7.253333e-05,2.4e-06,4.8e-06,41.7717577290055,104502521.4628119,85.09449012089884
7.253333e-05,2.4e-06,5.511111e-06,41.7010073149564,108226340.7386909,84.25935035957649
7.253333e-05,2.4e-06,6.222222e-06,41.6332112801442,111197655.9479541,83.53128733456802
7.253333e-05,2.4e-06,6.933333e-06,41.5691274333282,113631812.994147,82.88549916552074
7.253333e-05,2.4e-06,7.644444e-06,41.5089175754409,115667701.7951319,82.30448899983928
7.253333e-05,2.4e-06,8.355556e-06,41.4524766943249,117399159.4050569,81.77554797415722
7.253333e-05,2.4e-06,9.066667e-06,41.3995855103076,118892008.940248,81.28921318682762
7.253333e-05,2.4e-06,9.777778e-06,41.3499834605053,120193876.911585,80.83828659677933
7.253333e-05,2.755556e-06,1.12e-05,40.2165116484314,127837628.783088,80.0131929018295
7.253333e-05,2.755556e-06,1.048889e-05,40.249076982899,126576008.5945402,80.54228232759031
7.253333e-05,2.755556e-06,4.8e-06,42.6740497971471,112287799.9191305,82.91895037309486
7.253333e-05,2.755556e-06,5.511111e-06,42.5998881845212,115895323.7605041,82.02846692222806
7.253333e-05,2.755556e-06,6.222222e-06,42.5286666503776,118772887.8274175,81.25219639841697
7.253333e-05,2.755556e-06,6.933333e-06,42.461218960625,121129032.2332361,80.5639805594338
7.253333e-05,2.755556e-06,7.644444e-06,42.2461102064411,122760162.7817968,80.23508808950314
7.253333e-05,2.755556e-06,8.355556e-06,42.1896613337903,124447941.5482449,79.66449675860969
7.253333e-05,2.755556e-06,9.066667e-06,42.1365991481406,125901939.6613083,79.14072400930287
7.253333e-05,2.755556e-06,9.777778e-06,42.0867111430482,127168777.3688116,78.65589550235124
7.253333e-05,3.111111e-06,1.12e-05,40.9555460814288,134067820.0207602,77.68970678064426
7.253333e-05,3.111111e-06,1.048889e-05,40.9912566650005,132850410.8150255,78.24568947432546
7.253333e-05,3.111111e-06,4.8e-06,43.3108368407635,118261716.1236182,81.20629716718584
7.253333e-05,3.111111e-06,5.511111e-06,43.2406217027804,121802573.4002347,80.254936610864
7.253333e-05,3.111111e-06,6.222222e-06,43.1723212309149,124626629.0852115,79.42608920885283
7.253333e-05,3.111111e-06,6.933333e-06,43.1070757109646,126938373.1781065,78.69185772817663
7.253333e-05,3.111111e-06,7.644444e-06,43.0452840094662,128869865.8153748,78.03242465093776
7.253333e-05,3.111111e-06,8.355556e-06,42.9869934640398,130510434.5477836,77.43331513967665
7.253333e-05,3.111111e-06,9.066667e-06,42.9320854709739,131922805.8412609,76.88370184076119
7.253333e-05,3.111111e-06,9.777778e-06,42.8803674346552,133152409.3219823,76.37531704751565
7.253333e-05,3.466667e-06,1.12e-05,41.6337544711056,139306172.9876875,75.52587152639603
7.253333e-05,3.466667e-06,1.048889e-05,41.6719457271256,138124735.5706436,76.10487998928683
7.253333e-05,3.466667e-06,4.8e-06,44.027920290194,123601027.3842905,79.28359973441344
7.253333e-05,3.466667e-06,5.511111e-06,43.95856280341,127059518.965955,78.29640160757815
7.253333e-05,3.466667e-06,6.222222e-06,43.8905196204943,129818261.5612962,77.43571671222085
7.253333e-05,3.466667e-06,6.933333e-06,43.8251339202719,132076446.358791,76.67300700884496
7.253333e-05,3.466667e-06,7.644444e-06,43.7629329308212,133962822.2291216,75.98792483014655
7.253333e-05,3.466667e-06,8.355556e-06,43.7040483231107,135564544.5639877,75.36556394494998
7.253333e-05,3.466667e-06,9.066667e-06,43.6484185941951,136942857.6581303,74.79474697471909
7.253333e-05,3.466667e-06,9.777778e-06,43.5958907595202,138142146.1679585,74.26692132408287
7.253333e-05,3.822222e-06,1.12e-05,42.2561170412118,143773583.2240105,73.51922893526152
7.253333e-05,3.822222e-06,1.048889e-05,42.2961399798252,142621794.9601077,74.1178188060188
7.253333e-05,3.822222e-06,4.8e-06,44.664430833412,128121254.4160842,77.48822614802852
7.253333e-05,3.822222e-06,5.511111e-06,44.5976678593349,131507870.2754063,76.47343274966866
7.253333e-05,3.822222e-06,6.222222e-06,44.5314020556433,134210142.302184,75.58790572181596
7.253333e-05,3.822222e-06,6.933333e-06,44.4672222115246,136422422.865202,74.8027274498945
7.253333e-05,3.822222e-06,7.644444e-06,44.4058156890154,138270444.3731243,74.09721587529569
7.253333e-05,3.822222e-06,8.355556e-06,44.3474226438313,139839389.0005453,73.45618133408007
7.253333e-05,3.822222e-06,9.066667e-06,44.2920573951371,141189158.7696178,72.8682096501102
7.253333e-05,3.822222e-06,9.777778e-06,44.2396213360406,142363195.1199241,72.3245511483831
7.253333e-05,4.177778e-06,1.12e-05,42.8269636666358,147627518.1047102,71.66322335249953
7.253333e-05,4.177778e-06,1.048889e-05,42.8682067749126,146500461.5704428,72.2783544862803
7.253333e-05,4.177778e-06,4.8e-06,45.2282726754692,131996866.8644171,75.81679475173526
7.253333e-05,4.177778e-06,5.511111e-06,45.1654391421523,135319281.6083477,74.78107735431327
7.253333e-05,4.177778e-06,6.222222e-06,45.1021444438826,137971525.8313716,73.87646475568191
7.253333e-05,4.177778e-06,6.933333e-06,45.0402459239734,140143475.201218,73.07382536051931
7.253333e-05,4.177778e-06,7.644444e-06,44.9806094795585,141958071.6434731,72.35227632427954
7.253333e-05,4.177778e-06,8.355556e-06,44.9235985248658,143498673.2917573,71.69645048398881
7.253333e-05,4.177778e-06,9.066667e-06,44.8693151436728,144823942.9110268,71.09478070797533
7.253333e-05,4.177778e-06,9.777778e-06,44.8177248467518,145976452.5389358,70.53838691140578
7.253333e-05,4.533333e-06,1.12e-05,43.3502324008949,150983975.5592348,69.9490254815581
7.253333e-05,4.533333e-06,1.048889e-05,43.3921382033071,149877792.8152635,70.57803517054352
7.253333e-05,4.533333e-06,4.8e-06,45.7277601275558,135357526.2256274,74.26278747200791
7.253333e-05,4.533333e-06,5.511111e-06,45.6696832184426,138621132.5749871,73.21162188658626
7.253333e-05,4.533333e-06,6.222222e-06,45.6101387978858,141227864.622681,72.29271346542595
7.253333e-05,4.533333e-06,6.933333e-06,45.5512517994302,143363393.9742236,71.47682307213458
7.253333e-05,4.533333e-06,7.644444e-06,45.4940687544697,145148037.6373267,70.74296000924588
7.253333e-05,4.533333e-06,8.355556e-06,45.4390795983671,146663436.3540598,70.07565684768909
7.253333e-05,4.533333e-06,9.066667e-06,45.3864777533163,147967085.7006502,69.46325659594133
7.253333e-05,4.533333e-06,9.777778e-06,45.3362963514289,149100738.9849086,68.89680010213874
7.253333e-05,4.888889e-06,1.12e-05,43.8296070577768,153930755.5962023,68.36669018339833
7.253333e-05,4.888889e-06,1.048889e-05,43.8716829622962,152842403.9994271,69.00726234156514
7.253333e-05,4.888889e-06,4.8e-06,46.1699662900472,138298445.8827689,72.8208218807295
7.253333e-05,4.888889e-06,5.511111e-06,46.1173595853727,141508068.971656,71.75777839899635
7.253333e-05,4.888889e-06,6.222222e-06,46.062229331086,144073167.4189557,70.82787602381806
7.253333e-05,4.888889e-06,6.933333e-06,46.0069713107405,146175532.1303951,70.00175426081196
7.253333e-05,4.888889e-06,7.644444e-06,45.952816751513,147933045.4278034,69.25832868361664
7.253333e-05,4.888889e-06,8.355556e-06,45.9003861883451,149425749.2181969,68.58205526832008
7.253333e-05,4.888889e-06,9.066667e-06,45.8499681786817,150710049.36452,67.96121271099786
7.253333e-05,4.888889e-06,9.777778e-06,45.8016668969672,151826933.1318111,67.38678710417955
7.253333e-05,5.6e-06,1.12e-05,44.6704814239395,159125656.4634708,65.66559549914024
7.253333e-05,5.6e-06,1.048889e-05,44.7117015478282,157793501.0651736,66.2144478731633
7.253333e-05,5.6e-06,4.8e-06,46.9091598991887,143199307.6949696,70.24804056947896
7.253333e-05,5.6e-06,5.511111e-06,46.868254602557,146311711.3712874,69.16801304654601
7.253333e-05,5.6e-06,6.222222e-06,46.8227852263698,148801920.801654,68.22272506990734
7.253333e-05,5.6e-06,6.933333e-06,46.775647458849,150844820.7478191,67.38240437206937
7.253333e-05,5.6e-06,7.644444e-06,46.7284178402155,152553920.5994135,66.62572026364421
7.253333e-05,5.6e-06,8.355556e-06,46.681964025048,154006368.5865377,65.93696807074627
7.253333e-05,5.6e-06,9.066667e-06,46.6367566247061,155256585.6756618,65.30431382190324
7.253333e-05,5.6e-06,9.777778e-06,46.5930372196637,156344156.2361175,64.71865987523059
7.253333e-05,5.244444e-06,1.12e-05,44.268581475845,156535843.8223299,66.90590516295852
7.253333e-05,5.244444e-06,1.048889e-05,44.3104051644546,155462917.2404333,67.55603823656206
7.253333e-05,5.244444e-06,4.8e-06,46.5616474900362,140893088.7760063,71.48479950486448
7.253333e-05,5.244444e-06,5.511111e-06,46.5148380712035,144052482.478622,70.41246624199574
7.253333e-05,5.244444e-06,6.222222e-06,46.464464286388,146578902.5208765,69.4740463815283
7.253333e-05,5.244444e-06,6.933333e-06,46.4131803183734,148650544.6752757,68.64001327532881
7.253333e-05,5.244444e-06,7.644444e-06,46.3623952356889,150383022.5017758,67.88917809133193
7.253333e-05,5.244444e-06,8.355556e-06,46.3128564107,151854880.891827,67.20592454978846
7.253333e-05,5.244444e-06,9.066667e-06,46.2649455433845,153121501.3552766,66.57847758827211
7.253333e-05,5.244444e-06,9.777778e-06,46.2188368948058,154223148.6962627,65.99778118205109
7.822222e-05,2.4e-06,1.12e-05,34.8724194748883,102496290.8400355,91.79368923493364
7.822222e-05,2.4e-06,1.048889e-05,34.8823901099693,100946950.870428,92.2946279663256
7.822222e-05,2.4e-06,4.8e-06,36.5452922659955,89114816.66753322,96.45258326799018
7.822222e-05,2.4e-06,5.511111e-06,36.519384348565,92219563.78032918,95.1442728698492
7.822222e-05,2.4e-06,6.222222e-06,36.4907227648037,94709132.82209247,94.02711900930252
7.822222e-05,2.4e-06,6.933333e-06,36.4612745430677,96758652.46241358,93.05415801468872
7.822222e-05,2.4e-06,7.644444e-06,36.4320713278499,98481302.32974288,92.19291574102316
7.822222e-05,2.4e-06,8.355556e-06,36.4036531378555,99953679.9545078,91.42019924703568
7.822222e-05,2.4e-06,9.066667e-06,36.3762913333309,101673050.1414559,90.89966808739597
7.822222e-05,2.4e-06,9.777778e-06,36.3501066767985,103189239.0724134,90.42576264941044
7.822222e-05,2.755556e-06,1.12e-05,35.4655220412907,111315024.0608046,89.57103675605741
7.822222e-05,2.755556e-06,1.048889e-05,35.4787068272183,109835442.5010714,90.10832455042288
7.822222e-05,2.755556e-06,4.8e-06,37.2503453266347,95894589.16677213,93.68886296260315
7.822222e-05,2.755556e-06,5.511111e-06,37.2172120690428,98926087.70414524,92.29650545211528
7.822222e-05,2.755556e-06,6.222222e-06,37.1822325887611,101852971.8071092,91.29270630873222
7.822222e-05,2.755556e-06,6.933333e-06,37.1471772616609,104573403.7535364,90.5367479015714
7.822222e-05,2.755556e-06,7.644444e-06,37.0340726257474,106581785.3631377,90.04049045020707
7.822222e-05,2.755556e-06,8.355556e-06,37.0027075418645,108525996.3470876,89.42918799335222
7.822222e-05,2.755556e-06,9.066667e-06,36.9726300492716,110202200.9097341,88.87174988388097
7.822222e-05,2.755556e-06,9.777778e-06,36.9439311142227,111664141.0026018,88.35889413798442
7.822222e-05,3.111111e-06,1.12e-05,36.0170108291505,118715179.6439762,87.40937994674145
7.822222e-05,3.111111e-06,1.048889e-05,36.0332875392755,117293722.1098202,87.9797767822026
7.822222e-05,3.111111e-06,4.8e-06,37.8194525679871,101890281.2802912,91.53888799671071
7.822222e-05,3.111111e-06,5.511111e-06,37.7824374796764,105956616.2963397,90.45742642995631
7.822222e-05,3.111111e-06,6.222222e-06,37.7439632788337,109195657.5401227,89.52663852763767
7.822222e-05,3.111111e-06,6.933333e-06,37.7057363880115,111845026.2462153,88.71092334331264
7.822222e-05,3.111111e-06,7.644444e-06,37.6686003010243,114057783.3240569,87.98534276993944
7.822222e-05,3.111111e-06,8.355556e-06,37.6329545351616,115937223.5292503,87.3318821990919
7.822222e-05,3.111111e-06,9.066667e-06,37.5989626095062,117555730.2275473,86.73718701651391
7.822222e-05,3.111111e-06,9.777778e-06,37.5666606108476,118965627.1565788,86.19113564608847
7.822222e-05,3.466667e-06,1.12e-05,36.5328980896739,125042914.811285,85.32331870820602
7.822222e-05,3.466667e-06,1.048889e-05,36.5521361939301,123670649.213718,85.92374662567165
7.822222e-05,3.466667e-06,4.8e-06,38.4348672716469,108578415.6142712,89.78494833957093
7.822222e-05,3.466667e-06,5.511111e-06,38.3915661436683,112540254.3355144,88.63274643899659
7.822222e-05,3.466667e-06,6.222222e-06,38.3475714227368,115693959.4794825,87.64251443525553
7.822222e-05,3.466667e-06,6.933333e-06,38.3044287271019,118271555.104684,86.77605849440702
7.822222e-05,3.466667e-06,7.644444e-06,38.2628665548639,120422526.9484355,86.00659008435049
7.822222e-05,3.466667e-06,8.355556e-06,38.2231993502292,122247775.731402,85.31474045213149
7.822222e-05,3.466667e-06,9.066667e-06,38.1855259252255,123818019.1397104,84.68614181965849
7.822222e-05,3.466667e-06,9.777778e-06,38.1498319995219,125184384.6096082,84.10989961577602
7.822222e-05,3.822222e-06,1.12e-05,37.0177409178029,130534719.0909446,83.32086016770756
7.822222e-05,3.822222e-06,1.048889e-05,37.0398031528792,129204587.6597718,83.94842112110712
7.822222e-05,3.822222e-06,4.8e-06,39.0126869239697,114349897.5581247,88.09527442244912
7.822222e-05,3.822222e-06,5.511111e-06,38.963623530714,118223100.1085648,86.87864065533141
7.822222e-05,3.822222e-06,6.222222e-06,38.9145471302992,121304529.5394108,85.8343132627249
7.822222e-05,3.822222e-06,6.933333e-06,38.8668645025506,123821403.1689622,84.92172446042096
7.822222e-05,3.822222e-06,7.644444e-06,38.8212037589682,125920142.570409,84.11238868995571
7.822222e-05,3.822222e-06,8.355556e-06,38.77780443116,127699600.3670981,83.38569442592532
7.822222e-05,3.822222e-06,9.066667e-06,38.7367079515692,129229071.6948343,82.72634392773674
7.822222e-05,3.822222e-06,9.777778e-06,38.697855117776,130558663.9655795,82.12273326276721
7.822222e-05,4.177778e-06,1.12e-05,37.4750847498384,135358735.025425,81.40593230243954
7.822222e-05,4.177778e-06,1.048889e-05,37.4998283734266,134065032.4327817,82.05792237055104
7.822222e-05,4.177778e-06,4.8e-06,39.5561389732704,119388073.2394008,86.4750312489441
7.822222e-05,4.177778e-06,5.511111e-06,39.5018854618572,123185456.7943958,85.19990699032608
7.822222e-05,4.177778e-06,6.222222e-06,39.4482049825903,126205173.6923517,84.10650827532798
7.822222e-05,4.177778e-06,6.933333e-06,39.3963899840614,128670268.6665329,83.15210485319591
7.822222e-05,4.177778e-06,7.644444e-06,39.3469845251909,130724509.868967,82.30666204009023
7.822222e-05,4.177778e-06,8.355556e-06,39.3001645971693,132464980.3073651,81.54843268464778
7.822222e-05,4.177778e-06,9.066667e-06,39.2559224560109,133959748.5290386,80.86126894282525
7.822222e-05,4.177778e-06,9.777778e-06,39.2141600706302,135258044.1424291,80.2329184551998
7.822222e-05,4.533333e-06,1.12e-05,37.9077513272324,139638445.1306919,79.5798154547135
7.822222e-05,4.533333e-06,1.048889e-05,37.9350292682205,138376473.7737642,80.25373348255316
7.822222e-05,4.533333e-06,4.8e-06,40.0678269439403,123828065.5650895,84.92663607233395
7.822222e-05,4.533333e-06,5.511111e-06,40.0089871101651,127560128.7880589,83.59859242146095
7.822222e-05,4.533333e-06,6.222222e-06,39.9512059715845,130526797.5061653,82.46081749510053
7.822222e-05,4.533333e-06,6.933333e-06,39.8956875727144,132947457.4378178,81.46862306325329
7.822222e-05,4.533333e-06,7.644444e-06,39.8429092575076,134963556.7441982,80.5905679983989
7.822222e-05,4.533333e-06,8.355556e-06,39.7929955756472,136670635.3241265,79.80387261055297
7.822222e-05,4.533333e-06,9.066667e-06,39.7458983478453,138135694.7835116,79.09161556824557
7.822222e-05,4.533333e-06,9.777778e-06,39.701487213566,139407202.9503101,78.44095437874566
7.822222e-05,4.888889e-06,1.12e-05,38.3180321843868,143466996.6565644,77.84201799079892
7.822222e-05,4.888889e-06,1.048889e-05,38.3476941587251,142232830.0258096,78.53556842235032
7.822222e-05,4.888889e-06,4.8e-06,40.5499191561303,127772166.7333058,83.45064717733266
7.822222e-05,4.888889e-06,5.511111e-06,40.4871135421114,131447596.5333523,82.07488396558155
7.822222e-05,4.888889e-06,6.222222e-06,40.4257493903272,134368400.0794994,80.89709850756876
7.822222e-05,4.888889e-06,6.933333e-06,40.3669687150797,136750722.5394436,79.87084184917674
7.822222e-05,4.888889e-06,7.644444e-06,40.3111998588401,138733964.5338472,78.96340374014065
7.822222e-05,4.888889e-06,8.355556e-06,40.25852833266,140412308.3711395,78.1510708872884
7.822222e-05,4.888889e-06,9.066667e-06,40.2088745056698,141851819.734669,77.41622177981398
7.822222e-05,4.888889e-06,9.777778e-06,40.1620823807962,143100300.0511892,76.74547939802925
7.822222e-05,5.6e-06,1.12e-05,39.0787158359714,150042743.1136223,74.62378643258603
7.822222e-05,5.6e-06,1.048889e-05,39.1126876402347,148854697.619787,75.35052135389803
7.822222e-05,5.6e-06,4.8e-06,41.4325479797985,134472827.4523203,80.71209160858527
7.822222e-05,5.6e-06,5.511111e-06,41.3636743534667,138055544.4152182,79.25502309406438
7.822222e-05,5.6e-06,6.222222e-06,41.2967029591206,140901669.8391823,78.00902163091392
7.822222e-05,5.6e-06,6.933333e-06,41.232728624268,143221832.665883,76.92467634304168
7.822222e-05,5.6e-06,7.644444e-06,41.1721337085264,145151969.2540441,75.96712732544795
7.822222e-05,5.6e-06,8.355556e-06,41.1149622881214,146783977.7990281,75.1110731124395
7.822222e-05,5.6e-06,9.066667e-06,41.0610984993864,148182357.5039288,74.33769781188346
7.822222e-05,5.6e-06,9.777778e-06,41.0103550203342,149393799.8853005,73.6327109773085
7.822222e-05,5.244444e-06,1.12e-05,38.707822476249,146916255.2906913,76.19084510157947
7.822222e-05,5.244444e-06,1.048889e-05,38.7397160848822,145706570.2275185,76.90193561449566
7.822222e-05,5.244444e-06,4.8e-06,41.0042778174525,131299581.6409161,82.0463385695152
7.822222e-05,5.244444e-06,5.511111e-06,40.9381303840302,134925619.9103526,80.62768738643398
7.822222e-05,5.244444e-06,6.222222e-06,40.8737046496765,137806561.1585487,79.41393190788325
7.822222e-05,5.244444e-06,6.933333e-06,40.8121065839422,140155652.2300701,78.35705185304427
7.822222e-05,5.244444e-06,7.644444e-06,40.7537330753207,142110469.7278293,77.42319944241265
7.822222e-05,5.244444e-06,8.355556e-06,40.6986429354808,143763990.9828992,76.58782233953931
7.822222e-05,5.244444e-06,9.066667e-06,40.6467340506451,145181453.7849462,75.83266871567312
7.822222e-05,5.244444e-06,9.777778e-06,40.5978314875264,146410071.9603926,75.14387985567774
8.96e-05,2.4e-06,1.12e-05,29.5042595610957,66022042.17453336,111.3031582467216
8.96e-05,2.4e-06,1.048889e-05,29.4957150693666,64289921.10463586,111.9322701594515
8.96e-05,2.4e-06,4.8e-06,30.435276408177,53852889.17945998,113.6416041544538
8.96e-05,2.4e-06,5.511111e-06,30.4638920908023,56601312.75873119,113.1020417296196
8.96e-05,2.4e-06,6.222222e-06,30.4817980198071,58805028.75443755,112.6355786926773
8.96e-05,2.4e-06,6.933333e-06,30.4928437953434,60620360.79070502,112.2236206551282
8.96e-05,2.4e-06,7.644444e-06,30.4993614636178,62148055.11644875,111.8534798615119
8.96e-05,2.4e-06,8.355556e-06,30.5028240198941,63702618.64683118,111.4047744534698
8.96e-05,2.4e-06,9.066667e-06,30.5041931949111,65612746.39047132,110.7376167894292
8.96e-05,2.4e-06,9.777778e-06,30.5041138771616,67287369.3300479,110.128891914646
8.96e-05,2.755556e-06,1.12e-05,29.8741326253117,74618401.88467775,108.6847119258763
8.96e-05,2.755556e-06,1.048889e-05,29.8670401160266,72933349.78537464,109.3641243759806
8.96e-05,2.755556e-06,4.8e-06,30.8539079669589,59141171.51439156,112.9398728681442
8.96e-05,2.755556e-06,5.511111e-06,30.8798049041111,61837514.24358888,112.3700800556374
8.96e-05,2.755556e-06,6.222222e-06,30.8952707300414,64625546.12259927,111.5882742537642
8.96e-05,2.755556e-06,6.933333e-06,30.9041027980729,67633906.21994239,110.56843760231
8.96e-05,2.755556e-06,7.644444e-06,30.8773469887925,69982382.57900877,109.7924312708967
8.96e-05,2.755556e-06,8.355556e-06,30.8795038285959,72145793.83018452,108.9875836748198
8.96e-05,2.755556e-06,9.066667e-06,30.8796482215799,74018547.45376867,108.2610257015315
8.96e-05,2.755556e-06,9.777778e-06,30.8784174707478,75658953.53030787,107.598970691493
8.96e-05,3.111111e-06,1.12e-05,30.2134697239214,82047897.4057901,106.158288145817
8.96e-05,3.111111e-06,1.048889e-05,30.207785453762,80403472.14246592,106.881591733176
8.96e-05,3.111111e-06,4.8e-06,31.2070850692076,63903705.55761908,112.2106690336892
8.96e-05,3.111111e-06,5.511111e-06,31.2311905329898,68420064.18259744,110.720403350328
8.96e-05,3.111111e-06,6.222222e-06,31.2450160997673,72029388.48218246,109.4530366884594
8.96e-05,3.111111e-06,6.933333e-06,31.2523372365952,74992215.15741414,108.354814424722
8.96e-05,3.111111e-06,7.644444e-06,31.2554307232951,77476389.64028314,107.3882698898122
8.96e-05,3.111111e-06,8.355556e-06,31.2557269479571,79595188.92779118,106.5264653135923
8.96e-05,3.111111e-06,9.066667e-06,31.2541539182429,81427988.63870785,105.7495192620949
8.96e-05,3.111111e-06,9.777778e-06,31.2513292621304,83032161.5430313,105.0424259776793
8.96e-05,3.466667e-06,1.12e-05,30.5273796339501,88572906.86429627,103.7373203891867
8.96e-05,3.466667e-06,1.048889e-05,30.523061240204,86964012.97863239,104.498511382977
8.96e-05,3.466667e-06,4.8e-06,31.5681049938604,70711654.6110449,110.1952419647283
8.96e-05,3.466667e-06,5.511111e-06,31.589405432278,75153145.14004445,108.6088303673756
8.96e-05,3.466667e-06,6.222222e-06,31.6007495321198,78701181.5519756,107.2620786964282
8.96e-05,3.466667e-06,6.933333e-06,31.6058456096832,81612318.58682209,106.0969804845387
8.96e-05,3.466667e-06,7.644444e-06,31.6069227636824,84051862.62031743,105.073133328653
8.96e-05,3.466667e-06,8.355556e-06,31.6053762035642,86131392.66225171,104.161512653844
8.96e-05,3.466667e-06,9.066667e-06,31.6021071733418,87929104.02340408,103.3407157315967
8.96e-05,3.466667e-06,9.777778e-06,31.5977124213963,89501522.23053515,102.5946030531282
8.96e-05,3.822222e-06,1.12e-05,30.8197369804856,94377323.38272768,101.4280199408762
8.96e-05,3.822222e-06,1.048889e-05,30.8167441335914,92799833.96368615,102.2215526748414
8.96e-05,3.822222e-06,4.8e-06,31.9064266216212,76761989.86746599,108.2418235290653
8.96e-05,3.822222e-06,5.511111e-06,31.9249191861629,81136306.66210568,106.5695549901169
8.96e-05,3.822222e-06,6.222222e-06,31.933790619833,84629519.55676395,105.152527079958
8.96e-05,3.822222e-06,6.933333e-06,31.9366778703935,87494547.47267585,103.9286870652201
8.96e-05,3.822222e-06,7.644444e-06,31.9357596993058,89894381.05274379,102.8548594960042
8.96e-05,3.822222e-06,8.355556e-06,31.9323944057637,91939052.27835032,101.9000624119409
8.96e-05,3.822222e-06,9.066667e-06,31.9274553114763,93705682.15895058,101.0414754626019
8.96e-05,3.822222e-06,9.777778e-06,31.9215174946565,95250025.8269397,100.2619090907415
8.96e-05,4.177778e-06,1.12e-05,31.0935555913478,99594803.22345065,99.23216781200126
8.96e-05,4.177778e-06,1.048889e-05,31.0918501630086,98045310.83178271,100.0529848710911
8.96e-05,4.177778e-06,4.8e-06,32.2250878679305,82193613.64018035,106.3562353534282
8.96e-05,4.177778e-06,5.511111e-06,32.2407844779365,86507283.96866944,104.6077407895663
8.96e-05,4.177778e-06,6.222222e-06,32.2472024703328,89951141.24022616,103.128918329282
8.96e-05,4.177778e-06,6.933333e-06,32.2479045332089,92774767.54429148,101.8538737526711
8.96e-05,4.177778e-06,7.644444e-06,32.2450172965808,95139030.64508988,100.7368203093508
8.96e-05,4.177778e-06,8.355556e-06,32.2398609997486,97152545.81949043,99.74494684002173
8.96e-05,4.177778e-06,9.066667e-06,32.233280288489,98891451.25681695,98.85411759550784
8.96e-05,4.177778e-06,9.777778e-06,32.2258280694805,100476290.4562761,98.10611160568834
8.96e-05,4.533333e-06,1.12e-05,31.3512298697457,104931904.7076421,97.7699901460696
8.96e-05,4.533333e-06,1.048889e-05,31.350775890581,103196533.0997006,98.3920715861655
8.96e-05,4.533333e-06,4.8e-06,32.5265159709587,87110788.41171624,104.5415226415256
8.96e-05,4.533333e-06,5.511111e-06,32.5394386851251,91369419.6603586,102.7257492790635
8.96e-05,4.533333e-06,6.222222e-06,32.5434294657106,94768607.16349936,101.1929618908456
8.96e-05,4.533333e-06,6.933333e-06,32.5419748171799,97554856.82007012,99.8736303334988
8.96e-05,4.533333e-06,7.644444e-06,32.5371480705979,99887081.61564746,98.71951786704868
8.96e-05,4.533333e-06,8.355556e-06,32.5302306776858,102164012.0068797,97.96097875231524
8.96e-05,4.533333e-06,9.066667e-06,32.5220381477639,104140021.7145426,97.28884359923568
8.96e-05,4.533333e-06,9.777778e-06,32.5131009230997,105861523.5691256,96.67516963652172
8.96e-05,4.888889e-06,1.12e-05,31.5946965508875,109806230.2951549,96.39165614522042
8.96e-05,4.888889e-06,1.048889e-05,31.595460080769,108110203.3028559,97.03763296065816
8.96e-05,4.888889e-06,4.8e-06,32.8126835049203,91593705.0182736,102.7988731559
8.96e-05,4.888889e-06,5.511111e-06,32.8228615176091,95802166.80563256,100.9240721763817
8.96e-05,4.888889e-06,6.222222e-06,32.8244561257389,99160745.4227713,99.34448869967748
8.96e-05,4.888889e-06,6.933333e-06,32.8208764511779,102205770.5811882,98.24986805919386
8.96e-05,4.888889e-06,7.644444e-06,32.8141418268952,104854872.6163505,97.38377369922968
8.96e-05,4.888889e-06,8.355556e-06,32.8054945041169,107103021.7680764,96.60906166723451
8.96e-05,4.888889e-06,9.066667e-06,32.7957206130275,109037591.4571988,95.90891573557715
8.96e-05,4.888889e-06,9.777778e-06,32.7853279934572,110721710.6722685,95.27054650230278
8.96e-05,5.6e-06,1.12e-05,32.0451039973878,118301290.7214215,93.71754109501292
8.96e-05,5.6e-06,1.048889e-05,32.0482080391304,116673676.4863843,94.407176270015
8.96e-05,5.6e-06,4.8e-06,33.34547652539,99495945.73378044,99.52852806399756
8.96e-05,5.6e-06,5.511111e-06,33.3502718087096,104148862.1374284,98.0330872958306
8.96e-05,5.6e-06,6.222222e-06,33.3471796151747,107907399.6482088,96.8126926018334
8.96e-05,5.6e-06,6.933333e-06,33.3394528082606,110975346.2002421,95.75244473112022
8.96e-05,5.6e-06,7.644444e-06,33.3290019829468,113532390.2343391,94.81792468220402
8.96e-05,5.6e-06,8.355556e-06,33.316990657643,115699753.5474413,93.98414505543788
