a,b,c,d,gain,pm,ugf
1.013333e-05,0.000132012,3.466667e-06,8.96e-05,17.1273482,82.68959411,8.731257459
1.013333e-05,0.000132012,3.733333e-06,3.84e-05,7.53383254,96.92327943,3.379392968
1.013333e-05,0.000132012,3.733333e-06,4.27e-05,8.620459173,94.34028013,3.879078185
1.013333e-05,0.000132012,3.733333e-06,4.69e-05,9.603017773,91.97794294,4.275924773
1.013333e-05,0.000132012,3.733333e-06,5.12e-05,10.5013867,89.91923824,4.629596564
1.013333e-05,0.000132012,3.733333e-06,5.55e-05,11.32942513,89.09039659,5.1790265060000005
1.013333e-05,0.000132012,3.733333e-06,5.97e-05,12.1007357,88.30566283,5.645688207
1.013333e-05,0.000132012,3.733333e-06,6.4e-05,12.82223131,87.56374747,6.047156892
1.013333e-05,0.000132012,3.733333e-06,6.83e-05,13.50110838,86.85833349,6.396944911
1.013333e-05,0.000132012,3.733333e-06,7.25e-05,14.14312052,86.18538216,6.704885819
1.013333e-05,0.000132012,3.733333e-06,7.68e-05,14.75356508,85.6732591,7.050018575
1.013333e-05,0.000132012,3.733333e-06,8.11e-05,15.33420505,85.59437821,7.579666948
1.013333e-05,0.000132012,3.733333e-06,8.53e-05,15.8905243,85.50290275,8.057646811
1.013333e-05,0.000132012,3.733333e-06,8.96e-05,16.42484702,85.41217745,8.493345092
1.013333e-05,0.000132012,4.8e-06,3.84e-05,6.569219833,102.4935683,3.0140939440000003
1.013333e-05,0.000132012,4.8e-06,4.27e-05,7.656766375,99.81343324,3.568520501
1.013333e-05,0.000132012,4.8e-06,4.69e-05,8.64038776,97.36616233,4.01176478
1.013333e-05,0.000132012,4.8e-06,5.12e-05,9.54000607,95.08019613,4.372891968999999
1.013333e-05,0.000132012,4.8e-06,5.55e-05,10.3703703,93.38467687,4.777002927
1.013333e-05,0.000132012,4.8e-06,5.97e-05,11.14271232,92.55435905,5.289171651999999
1.013333e-05,0.000132012,4.8e-06,6.4e-05,11.86492303,91.7634731,5.729026224999999
1.013333e-05,0.000132012,4.8e-06,6.83e-05,12.54632491,90.999155,6.112756343999999
1.013333e-05,0.000132012,4.8e-06,7.25e-05,13.19062657,90.26553624,6.4500048660000004
1.013333e-05,0.000132012,4.8e-06,7.68e-05,13.80274592,89.55965037,6.749106562
1.013333e-05,0.000132012,4.8e-06,8.11e-05,14.38597037,89.09647176,7.130202827
1.013333e-05,0.000132012,4.8e-06,8.53e-05,14.94594249,88.97446503,7.651179313
1.013333e-05,0.000132012,4.8e-06,8.96e-05,15.48214208,88.84901346,8.122161313
1.013333e-05,0.000132012,4.266667e-06,3.84e-05,6.995844707,100.0466643,3.178858372
1.013333e-05,0.000132012,4.266667e-06,4.27e-05,8.082862911,97.42779169,3.710814092
1.013333e-05,0.000132012,4.266667e-06,4.69e-05,9.065944521,95.01236655,4.1329655789999995
1.013333e-05,0.000132012,4.266667e-06,5.12e-05,9.964960436,92.76854374,4.477082148
1.013333e-05,0.000132012,4.266667e-06,5.55e-05,10.79464483,91.51984076,4.9609111299999995
1.013333e-05,0.000132012,4.266667e-06,5.97e-05,11.56523182,90.71234461,5.451682697
1.013333e-05,0.000132012,4.266667e-06,6.4e-05,12.28816394,89.93722482,5.874826103
1.013333e-05,0.000132012,4.266667e-06,6.83e-05,12.96826799,89.19763823,6.243088201999999
1.013333e-05,0.000132012,4.266667e-06,7.25e-05,13.61146469,88.48936108,6.567017693
1.013333e-05,0.000132012,4.266667e-06,7.68e-05,14.22250981,87.80975092,6.854475448
1.013333e-05,0.000132012,4.266667e-06,8.11e-05,14.80600492,87.57713372,7.337631688
1.013333e-05,0.000132012,4.266667e-06,8.53e-05,15.36305506,87.46911785,7.8375574079999994
1.013333e-05,0.000132012,4.266667e-06,8.96e-05,15.89856443,87.35988913,8.293177651999999
1.013333e-05,0.000132012,4.533333e-06,3.84e-05,6.328880883,104.241118,2.957210877
1.013333e-05,0.000132012,4.533333e-06,4.27e-05,7.416354645,101.1364657,3.48470387
1.013333e-05,0.000132012,4.533333e-06,4.69e-05,8.400367043,98.67468936,3.940287216
1.013333e-05,0.000132012,4.533333e-06,5.12e-05,9.300374853,96.3682506,4.31136111
1.013333e-05,0.000132012,4.533333e-06,5.55e-05,10.13115694,94.413575,4.6692324560000005
1.013333e-05,0.000132012,4.533333e-06,5.97e-05,10.90395651,93.5737538,5.193454872
1.013333e-05,0.000132012,4.533333e-06,6.4e-05,11.62753251,92.76883025,5.64408957
1.013333e-05,0.000132012,4.533333e-06,6.83e-05,12.30838995,91.99636921,6.036027954
1.013333e-05,0.000132012,4.533333e-06,7.25e-05,12.95343042,91.24921253,6.381076426
1.013333e-05,0.000132012,4.533333e-06,7.68e-05,13.56621331,90.52938193,6.68697292
1.013333e-05,0.000132012,4.533333e-06,8.11e-05,14.15077187,89.92499715,7.008726711
1.013333e-05,0.000132012,4.533333e-06,8.53e-05,14.71097386,89.80051428,7.540808468000001
1.013333e-05,0.000132012,4.533333e-06,8.96e-05,15.24784906,89.66821946,8.021441176
1.013333e-05,0.000132012,4e-06,3.84e-05,35.39359922,102.2937656,43.86558247999999
1.013333e-05,0.000132012,4e-06,4.27e-05,39.949797,99.50954162,54.152396960000004
1.013333e-05,0.000132012,4e-06,4.69e-05,44.96775065,95.96089406,66.22224111
1.013333e-05,0.000132012,4e-06,5.12e-05,48.81971182,93.1294716,74.72451294
1.013333e-05,0.000132012,4e-06,5.55e-05,51.36002021,90.32111033,81.0330295
1.013333e-05,0.000132012,4e-06,5.97e-05,53.00177184,87.27568822,87.58194356
1.013333e-05,0.000132012,4e-06,6.4e-05,54.03136367,83.55686688,93.88747465
1.013333e-05,0.000132012,4e-06,6.83e-05,54.6696233,79.37189398,99.13629934000001
1.013333e-05,0.000132012,4e-06,7.25e-05,55.06474758,75.36236299,103.4971507
1.013333e-05,0.000132012,4e-06,7.68e-05,55.30593784,71.83867173,107.0662361
1.013333e-05,0.000132012,4e-06,8.11e-05,55.444847,68.83248429,109.9615523
1.013333e-05,0.000132012,4e-06,8.53e-05,55.51113578,66.27509747,112.3056178
1.013333e-05,0.000132012,4e-06,8.96e-05,55.5217326,64.0839162,114.20445529999999
1.013333e-05,0.000132012,5.6e-06,3.84e-05,35.12754696,102.9366963,46.38998279
1.013333e-05,0.000132012,5.6e-06,4.27e-05,39.88705067,99.36037899,58.31225056
1.013333e-05,0.000132012,5.6e-06,4.69e-05,45.03061253,95.21707214,70.77238489
1.013333e-05,0.000132012,5.6e-06,5.12e-05,48.83808537,92.08881967,79.08368995999999
1.013333e-05,0.000132012,5.6e-06,5.55e-05,51.28639803,89.36057992,86.40412261
1.013333e-05,0.000132012,5.6e-06,5.97e-05,52.84700857,86.48815623,93.83359029
1.013333e-05,0.000132012,5.6e-06,6.4e-05,53.82767011,82.79540307,99.79001869
1.013333e-05,0.000132012,5.6e-06,6.83e-05,54.43856617,78.72005907,104.70907940000001
1.013333e-05,0.000132012,5.6e-06,7.25e-05,54.82205813,74.8236013,108.7669722
1.013333e-05,0.000132012,5.6e-06,7.68e-05,55.06134082,71.38454875,112.0818266
1.013333e-05,0.000132012,5.6e-06,8.11e-05,55.20444082,68.43362687,114.7736089
1.013333e-05,0.000132012,5.6e-06,8.53e-05,55.27904716,65.90919008,116.9574874
1.013333e-05,0.000132012,5.6e-06,8.96e-05,55.30111813,63.73546994,118.73079890000001
1.013333e-05,0.000132012,5.066667e-06,3.84e-05,34.93380599,103.3841476,48.33873119
1.013333e-05,0.000132012,5.066667e-06,4.27e-05,39.85531166,99.05503699,61.90555371
1.013333e-05,0.000132012,5.066667e-06,4.69e-05,45.09142725,94.52218271,74.20946392
1.013333e-05,0.000132012,5.066667e-06,5.12e-05,48.84489282,91.17578022,82.38626259
1.013333e-05,0.000132012,5.066667e-06,5.55e-05,51.21798017,88.69992889,91.28519293000001
1.013333e-05,0.000132012,5.066667e-06,5.97e-05,52.71912321,85.7416842,98.46714132
1.013333e-05,0.000132012,5.066667e-06,6.4e-05,53.65965978,82.07142861,104.2048631
1.013333e-05,0.000132012,5.066667e-06,6.83e-05,54.25023242,78.07768086,108.89859179999999
1.013333e-05,0.000132012,5.066667e-06,7.25e-05,54.62524183,74.26910679,112.74602970000001
1.013333e-05,0.000132012,5.066667e-06,7.68e-05,54.86331094,70.89772862,115.8816924
1.013333e-05,0.000132012,5.066667e-06,8.11e-05,55.00974735,67.99213334,118.4284436
1.013333e-05,0.000132012,5.066667e-06,8.53e-05,55.09076317,65.49553381,120.49724979999999
1.013333e-05,0.000132012,5.066667e-06,8.96e-05,55.12158277,63.33727271,122.1798069
1.013333e-05,0.0003889991,5.333333e-06,3.84e-05,18.63988009,86.330876,10.76142718
1.013333e-05,0.0003889991,5.333333e-06,4.27e-05,19.90238208,87.5447797,12.331130810000001
1.013333e-05,0.0003889991,5.333333e-06,4.69e-05,21.0794956,88.66215061,13.65128869
1.013333e-05,0.0003889991,5.333333e-06,5.12e-05,22.1913931,89.71056385,14.78269516
1.013333e-05,0.0003889991,5.333333e-06,5.55e-05,23.25379088,90.71205563,15.76654977
1.013333e-05,0.0003889991,5.333333e-06,5.97e-05,24.27948808,91.79105187,17.65754295
1.013333e-05,0.0003889991,5.333333e-06,6.4e-05,25.2781867,92.76255313,19.45254766
1.013333e-05,0.0003889991,5.333333e-06,6.83e-05,26.26317068,93.62860466,21.08210883
1.013333e-05,0.0003889991,5.333333e-06,7.25e-05,27.23984108,94.41324141,22.56739417
1.013333e-05,0.0003889991,5.333333e-06,7.68e-05,28.21733285,95.12985645,23.92986768
1.013333e-05,0.0003889991,5.333333e-06,8.11e-05,29.20816968,95.30477416,26.75804292
1.013333e-05,0.0003889991,5.333333e-06,8.53e-05,30.21894582,95.28240976,29.45615707
1.013333e-05,0.0003889991,5.333333e-06,8.96e-05,31.26054903,95.09555891,31.97364885
1.013333e-05,0.0003889991,2.4e-06,3.84e-05,18.38196494,87.26817951,10.642901980000001
1.013333e-05,0.0003889991,2.4e-06,4.27e-05,19.64655236,88.45139657,12.24624213
1.013333e-05,0.0003889991,2.4e-06,4.69e-05,20.82613834,89.54310096,13.59363312
1.013333e-05,0.0003889991,2.4e-06,5.12e-05,21.94093415,90.56995971,14.7475265
1.013333e-05,0.0003889991,2.4e-06,5.55e-05,23.00671039,91.5533237,15.750260019999999
1.013333e-05,0.0003889991,2.4e-06,5.97e-05,24.0363358,92.61151003,17.660506
1.013333e-05,0.0003889991,2.4e-06,6.4e-05,25.03804619,93.5708903,19.489255850000003
1.013333e-05,0.0003889991,2.4e-06,6.83e-05,26.02977638,94.42347796,21.15244852
1.013333e-05,0.0003889991,2.4e-06,7.25e-05,27.0112214,95.20144941,22.66458366
1.013333e-05,0.0003889991,2.4e-06,7.68e-05,27.99886199,95.88403037,24.14302302
1.013333e-05,0.0003889991,2.4e-06,8.11e-05,28.99723522,96.00038027,27.10704914
1.013333e-05,0.0003889991,2.4e-06,8.53e-05,30.01145368,95.94748651,29.85096851
1.013333e-05,0.0003889991,2.4e-06,8.96e-05,31.07189124,95.70588855,32.43149794
1.013333e-05,0.0003889991,2.666667e-06,3.84e-05,17.75467382,89.52471264,10.40355318
1.013333e-05,0.0003889991,2.666667e-06,4.27e-05,19.02482148,90.57491129,12.00950808
1.013333e-05,0.0003889991,2.666667e-06,4.69e-05,20.21089166,91.60885966,13.42630855
1.013333e-05,0.0003889991,2.666667e-06,5.12e-05,21.3332145,92.58708457,14.63763126
1.013333e-05,0.0003889991,2.666667e-06,5.55e-05,22.40770919,93.52944423,15.68868306
1.013333e-05,0.0003889991,2.666667e-06,5.97e-05,23.44743286,94.54114419,17.62150192
1.013333e-05,0.0003889991,2.666667e-06,6.4e-05,24.46360629,95.46763661,19.54543752
1.013333e-05,0.0003889991,2.666667e-06,6.83e-05,25.46406136,96.30610459,21.28362398
1.013333e-05,0.0003889991,2.666667e-06,7.25e-05,26.46521047,97.06290225,22.87269767
1.013333e-05,0.0003889991,2.666667e-06,7.68e-05,27.46965219,97.63288166,24.77575349
1.013333e-05,0.0003889991,2.666667e-06,8.11e-05,28.48787794,97.66200737,27.8953915
1.013333e-05,0.0003889991,2.666667e-06,8.53e-05,29.53610728,97.50142059,30.799261100000003
1.013333e-05,0.0003889991,2.666667e-06,8.96e-05,30.62191483,97.16904392,33.504691539999996
1.013333e-05,0.0003889991,2.933333e-06,3.84e-05,17.27528828,91.23764807,10.27888119
1.013333e-05,0.0003889991,2.933333e-06,4.27e-05,18.5497592,92.12449254,11.80072415
1.013333e-05,0.0003889991,2.933333e-06,4.69e-05,19.74136161,93.11808479,13.27387102
1.013333e-05,0.0003889991,2.933333e-06,5.12e-05,20.86997924,94.06230278,14.53187338
1.013333e-05,0.0003889991,2.933333e-06,5.55e-05,21.95167919,94.9759728,15.62226735
1.013333e-05,0.0003889991,2.933333e-06,5.97e-05,22.99968627,95.95595035,17.55107023
1.013333e-05,0.0003889991,2.933333e-06,6.4e-05,24.02542297,96.86646279,19.549495699999998
1.013333e-05,0.0003889991,2.933333e-06,6.83e-05,25.03926807,97.69077929,21.35661081
1.013333e-05,0.0003889991,2.933333e-06,7.25e-05,26.05014376,98.44514315,23.00094889
1.013333e-05,0.0003889991,2.933333e-06,7.68e-05,27.07080709,98.93190252,25.20744331
1.013333e-05,0.0003889991,2.933333e-06,8.11e-05,28.10809052,98.90155173,28.46405806
1.013333e-05,0.0003889991,2.933333e-06,8.53e-05,29.17658168,98.67333967,31.48203767
1.013333e-05,0.0003889991,2.933333e-06,8.96e-05,30.28113627,98.28039327,34.286685119999994
1.013333e-05,0.0003889991,3.2e-06,3.84e-05,16.67374926,93.31147433,10.106781119999999
1.013333e-05,0.0003889991,3.2e-06,4.27e-05,17.95507694,93.98491348,11.5095253
1.013333e-05,0.0003889991,3.2e-06,4.69e-05,19.15156588,94.9366919,13.054328369999999
1.013333e-05,0.0003889991,3.2e-06,5.12e-05,20.28909374,95.84111023,14.37489534
1.013333e-05,0.0003889991,3.2e-06,5.55e-05,21.38073552,96.72139905,15.517968060000001
1.013333e-05,0.0003889991,3.2e-06,5.97e-05,22.43999796,97.66548603,17.419317550000002
1.013333e-05,0.0003889991,3.2e-06,6.4e-05,23.47860932,98.56253613,19.51710318
1.013333e-05,0.0003889991,3.2e-06,6.83e-05,24.50728289,99.3795537,21.412360969999998
1.013333e-05,0.0003889991,3.2e-06,7.25e-05,25.53639807,100.1301356,23.136705980000002
1.013333e-05,0.0003889991,3.2e-06,7.68e-05,26.57565271,100.526544,25.69911992
1.013333e-05,0.0003889991,3.2e-06,8.11e-05,27.63351344,100.4303845,29.1207691
1.013333e-05,0.0003889991,3.2e-06,8.53e-05,28.7336149,100.1261896,32.3101105
1.013333e-05,0.0003889991,3.2e-06,8.96e-05,29.87719613,99.64058151,35.2687453
1.013333e-05,0.0003889991,3.466667e-06,3.84e-05,8.36551195,91.83463492,3.722461837
1.013333e-05,0.0003889991,3.466667e-06,4.27e-05,9.451955648,89.28626161,4.171164313999999
1.013333e-05,0.0003889991,3.466667e-06,4.69e-05,10.43412231,86.98775516,4.528194704
1.013333e-05,0.0003889991,3.466667e-06,5.12e-05,11.33139045,85.94464571,5.082804704
1.013333e-05,0.0003889991,3.466667e-06,5.55e-05,12.15994502,85.14001487,5.58305606
1.013333e-05,0.0003889991,3.466667e-06,5.97e-05,12.92994876,84.39182111,6.007737185
1.013333e-05,0.0003889991,3.466667e-06,6.4e-05,13.65029708,83.68948812,6.373830749
1.013333e-05,0.0003889991,3.466667e-06,6.83e-05,14.3280447,83.02625292,6.693341436
1.013333e-05,0.0003889991,3.466667e-06,7.25e-05,14.9692608,82.52460468,7.0430974189999995
1.013333e-05,0.0003889991,3.466667e-06,7.68e-05,15.57826767,82.47440733,7.587185593999999
1.013333e-05,0.0003889991,3.466667e-06,8.11e-05,16.15744056,82.41560764,8.073237979
1.013333e-05,0.0003889991,3.466667e-06,8.53e-05,16.71242757,82.35620235,8.514746482000001
1.013333e-05,0.0003889991,3.466667e-06,8.96e-05,17.24472584,82.29341092,8.916322245
1.013333e-05,0.0003889991,3.733333e-06,3.84e-05,7.65194272,96.2268647,3.4838014
1.013333e-05,0.0003889991,3.733333e-06,4.27e-05,8.738681349,93.59188714,3.972208706
1.013333e-05,0.0003889991,3.733333e-06,4.69e-05,9.721365743,91.18737021,4.360291082000001
1.013333e-05,0.0003889991,3.733333e-06,5.12e-05,10.61987214,89.42524082,4.786976748
1.013333e-05,0.0003889991,3.733333e-06,5.55e-05,11.44805661,88.57826204,5.323561315999999
1.013333e-05,0.0003889991,3.733333e-06,5.97e-05,12.21952525,87.77696549,5.779572281
1.013333e-05,0.0003889991,3.733333e-06,6.4e-05,12.94118726,87.01995294,6.1720578
1.013333e-05,0.0003889991,3.733333e-06,6.83e-05,13.62023877,86.30069481,6.514146043999999
1.013333e-05,0.0003889991,3.733333e-06,7.25e-05,14.26243341,85.61500654,6.81539845
1.013333e-05,0.0003889991,3.733333e-06,7.68e-05,14.87307103,85.32103573,7.276223455
1.013333e-05,0.0003889991,3.733333e-06,8.11e-05,15.45389914,85.23791789,7.7944753449999995
1.013333e-05,0.0003889991,3.733333e-06,8.53e-05,16.01043129,85.14230977,8.262379083999999
1.013333e-05,0.0003889991,3.733333e-06,8.96e-05,16.54497112,85.04766758,8.689011902
1.013333e-05,0.0003889991,4.8e-06,3.84e-05,6.691070373,101.8412132,3.1242799199999998
1.013333e-05,0.0003889991,4.8e-06,4.27e-05,7.778738705,99.14051541,3.6708261209999997
1.013333e-05,0.0003889991,4.8e-06,4.69e-05,8.762496613,96.63903263,4.104478311
1.013333e-05,0.0003889991,4.8e-06,5.12e-05,9.662263914,94.30717266,4.4578843169999995
1.013333e-05,0.0003889991,4.8e-06,5.55e-05,10.49278821,92.93248338,4.934610963000001
1.013333e-05,0.0003889991,4.8e-06,5.97e-05,11.26530046,92.08152698,5.435125309
1.013333e-05,0.0003889991,4.8e-06,6.4e-05,11.98768907,91.27162443,5.8651352800000005
1.013333e-05,0.0003889991,4.8e-06,6.83e-05,12.6692812,90.48951226,6.240393834
1.013333e-05,0.0003889991,4.8e-06,7.25e-05,13.31378139,89.7393651,6.5702765329999995
1.013333e-05,0.0003889991,4.8e-06,7.68e-05,13.92610793,89.01808818,6.862900511
1.013333e-05,0.0003889991,4.8e-06,8.11e-05,14.50955776,88.78450268,7.362961417999999
1.013333e-05,0.0003889991,4.8e-06,8.53e-05,15.06974191,88.65708136,7.872747179999999
1.013333e-05,0.0003889991,4.8e-06,8.96e-05,15.60617818,88.52649948,8.333771497999999
1.013333e-05,0.0003889991,4.266667e-06,3.84e-05,7.116012232,99.39902831,3.288802255
1.013333e-05,0.0003889991,4.266667e-06,4.27e-05,8.20314761,96.7210777,3.808921457
1.013333e-05,0.0003889991,4.266667e-06,4.69e-05,9.186360674,94.25652437,4.221860089
1.013333e-05,0.0003889991,4.266667e-06,5.12e-05,10.08552015,91.97177104,4.558567389
1.013333e-05,0.0003889991,4.266667e-06,5.55e-05,10.91535882,91.04128099,5.1125318459999995
1.013333e-05,0.0003889991,4.266667e-06,5.97e-05,11.68610786,90.21497903,5.592124654
1.013333e-05,0.0003889991,4.266667e-06,6.4e-05,12.40921444,89.42240494,6.005804073
1.013333e-05,0.0003889991,4.266667e-06,6.83e-05,13.08950117,88.66672651,6.365949513
1.013333e-05,0.0003889991,4.266667e-06,7.25e-05,13.73288879,87.94355789,6.682823591
1.013333e-05,0.0003889991,4.266667e-06,7.68e-05,14.34413327,87.34891853,7.01706279
1.013333e-05,0.0003889991,4.266667e-06,8.11e-05,14.92783651,87.24558983,7.562154424
1.013333e-05,0.0003889991,4.266667e-06,8.53e-05,15.48510299,87.13276835,8.051447577
1.013333e-05,0.0003889991,4.266667e-06,8.96e-05,16.02083793,87.01892614,8.497495516
1.013333e-05,0.0003889991,4.533333e-06,3.84e-05,6.451701565,103.1901832,3.0277616409999997
1.013333e-05,0.0003889991,4.533333e-06,4.27e-05,7.539302386,100.4828254,3.589481642
1.013333e-05,0.0003889991,4.533333e-06,4.69e-05,8.523454442,97.96413437,4.035249029
1.013333e-05,0.0003889991,4.533333e-06,5.12e-05,9.42361456,95.60911318,4.398417953
1.013333e-05,0.0003889991,4.533333e-06,5.55e-05,10.25456024,93.97610452,4.830363545
1.013333e-05,0.0003889991,4.533333e-06,5.97e-05,11.02753379,93.11472099,5.342659075
1.013333e-05,0.0003889991,4.533333e-06,6.4e-05,11.75129355,92.28978657,5.7832033449999996
1.013333e-05,0.0003889991,4.533333e-06,6.83e-05,12.43234305,91.49872769,6.166477338000001
1.013333e-05,0.0003889991,4.533333e-06,7.25e-05,13.07758678,90.73414166,6.503976319
1.013333e-05,0.0003889991,4.533333e-06,7.68e-05,13.69058167,89.99804643,6.803232749
1.013333e-05,0.0003889991,4.533333e-06,8.11e-05,14.27536131,89.62389753,7.246313415
1.013333e-05,0.0003889991,4.533333e-06,8.53e-05,14.83579364,89.49369121,7.76691557
1.013333e-05,0.0003889991,4.533333e-06,8.96e-05,15.37290868,89.35598251,8.237335049
1.013333e-05,0.0003889991,4e-06,3.84e-05,35.54228916,101.8358856,45.512709310000005
1.013333e-05,0.0003889991,4e-06,4.27e-05,40.12233387,98.84964176,56.0670338
1.013333e-05,0.0003889991,4e-06,4.69e-05,45.14133145,95.08297931,68.42592006999999
1.013333e-05,0.0003889991,4e-06,5.12e-05,48.97099337,92.13383664,76.76579022
1.013333e-05,0.0003889991,4e-06,5.55e-05,51.4933611,89.22857686,82.96545723999999
1.013333e-05,0.0003889991,4e-06,5.97e-05,53.12109267,86.33633777,90.42852939
1.013333e-05,0.0003889991,4e-06,6.4e-05,54.1405764,82.57761384,96.55579116
1.013333e-05,0.0003889991,4e-06,6.83e-05,54.77197607,78.39969254,101.6243148
1.013333e-05,0.0003889991,4e-06,7.25e-05,55.16246784,74.42190526,105.81327309999999
1.013333e-05,0.0003889991,4e-06,7.68e-05,55.40040118,70.93347404,109.2302769
1.013333e-05,0.0003889991,4e-06,8.11e-05,55.53685714,67.95744924,111.99671140000001
1.013333e-05,0.0003889991,4e-06,8.53e-05,55.60113569,65.42367577,114.233331
1.013333e-05,0.0003889991,4e-06,8.96e-05,55.60993252,63.25050024,116.0427847
1.013333e-05,0.0003889991,5.6e-06,3.84e-05,35.28190826,102.4425544,48.063673109999996
1.013333e-05,0.0003889991,5.6e-06,4.27e-05,40.06680234,98.53195606,60.800777939999996
1.013333e-05,0.0003889991,5.6e-06,4.69e-05,45.20871959,94.25668444,72.95692044
1.013333e-05,0.0003889991,5.6e-06,5.12e-05,48.99061833,91.00811112,81.11172947
1.013333e-05,0.0003889991,5.6e-06,5.55e-05,51.42031311,88.42005529,89.37503441
1.013333e-05,0.0003889991,5.6e-06,5.97e-05,52.96744847,85.46196213,96.62645681000001
1.013333e-05,0.0003889991,5.6e-06,6.4e-05,53.93796959,81.73065856,102.4131318
1.013333e-05,0.0003889991,5.6e-06,6.83e-05,54.54232266,77.66349958,107.1590715
1.013333e-05,0.0003889991,5.6e-06,7.25e-05,54.92140789,73.80014984,111.0516071
1.013333e-05,0.0003889991,5.6e-06,7.68e-05,55.15758883,70.39780632,114.219551
1.013333e-05,0.0003889991,5.6e-06,8.11e-05,55.29834969,67.47840784,116.7862097
1.013333e-05,0.0003889991,5.6e-06,8.53e-05,55.37104096,64.9787473,118.8652715
1.013333e-05,0.0003889991,5.6e-06,8.96e-05,55.39140392,62.82396936,120.5510051
1.013333e-05,0.0003889991,5.066667e-06,3.84e-05,35.09294895,102.8610858,50.03434047
1.013333e-05,0.0003889991,5.066667e-06,4.27e-05,40.04098752,98.16302773,64.38547227000001
1.013333e-05,0.0003889991,5.066667e-06,4.69e-05,45.27215631,93.49645179,76.38066927
1.013333e-05,0.0003889991,5.066667e-06,5.12e-05,48.99838281,90.18131438,85.08760875
1.013333e-05,0.0003889991,5.066667e-06,5.55e-05,51.35239516,87.69174822,94.21356387
1.013333e-05,0.0003889991,5.066667e-06,5.97e-05,52.83999519,84.64588025,101.2243103
1.013333e-05,0.0003889991,5.066667e-06,6.4e-05,53.77087035,80.93642563,106.7973275
1.013333e-05,0.0003889991,5.066667e-06,6.83e-05,54.35513565,76.95175562,111.3231967
1.013333e-05,0.0003889991,5.066667e-06,7.25e-05,54.72590377,73.17736787,115.0100638
1.013333e-05,0.0003889991,5.066667e-06,7.68e-05,54.96098418,69.84387925,118.00260709999999
1.013333e-05,0.0003889991,5.066667e-06,8.11e-05,55.10516431,66.97095421,120.42698870000001
1.013333e-05,0.0003889991,5.066667e-06,8.53e-05,55.18433405,64.50014521,122.3928989
1.013333e-05,0.0003889991,5.066667e-06,8.96e-05,55.21351214,62.36167302,123.9891888
1.013333e-05,4.48e-05,5.333333e-06,3.84e-05,18.73662042,86.14680987,11.044334039999999
1.013333e-05,4.48e-05,5.333333e-06,4.27e-05,19.99972942,87.37434633,12.58939616
1.013333e-05,4.48e-05,5.333333e-06,4.69e-05,21.17752785,88.50502495,13.88979095
1.013333e-05,4.48e-05,5.333333e-06,5.12e-05,22.29019787,89.56688516,15.00483908
1.013333e-05,4.48e-05,5.333333e-06,5.55e-05,23.35346872,90.60729825,16.13783578
1.013333e-05,4.48e-05,5.333333e-06,5.97e-05,24.38015625,91.70642942,18.110810219999998
1.013333e-05,4.48e-05,5.333333e-06,6.4e-05,25.37998754,92.68196209,19.88407225
1.013333e-05,4.48e-05,5.333333e-06,6.83e-05,26.36626241,93.55199438,21.49412123
1.013333e-05,4.48e-05,5.333333e-06,7.25e-05,27.34443165,94.34070299,22.96182258
1.013333e-05,4.48e-05,5.333333e-06,7.68e-05,28.32362324,94.95300163,24.725181059999997
1.013333e-05,4.48e-05,5.333333e-06,8.11e-05,29.31652146,95.08257523,27.59640195
1.013333e-05,4.48e-05,5.333333e-06,8.53e-05,30.32970665,95.03301468,30.26368284
1.013333e-05,4.48e-05,5.333333e-06,8.96e-05,31.37417095,94.81764652,32.75232109
1.013333e-05,4.48e-05,2.4e-06,3.84e-05,18.47952373,87.09374372,10.93132973
1.013333e-05,4.48e-05,2.4e-06,4.27e-05,19.74473165,88.2903623,12.509345380000001
1.013333e-05,4.48e-05,2.4e-06,4.69e-05,20.92501847,89.39522569,13.83639289
1.013333e-05,4.48e-05,2.4e-06,5.12e-05,22.04060565,90.43544659,14.97342689
1.013333e-05,4.48e-05,2.4e-06,5.55e-05,23.10727742,91.45410802,16.10854916
1.013333e-05,4.48e-05,2.4e-06,5.97e-05,24.13791999,92.53500034,18.121407989999998
1.013333e-05,4.48e-05,2.4e-06,6.4e-05,25.14079908,93.49873847,19.927666690000002
1.013333e-05,4.48e-05,2.4e-06,6.83e-05,26.13385691,94.35557691,21.57056204
1.013333e-05,4.48e-05,2.4e-06,7.25e-05,27.11687151,95.13791163,23.06449323
1.013333e-05,4.48e-05,2.4e-06,7.68e-05,28.10627244,95.68894858,25.027966980000002
1.013333e-05,4.48e-05,2.4e-06,8.11e-05,29.10675723,95.7790012,27.95745523
1.013333e-05,4.48e-05,2.4e-06,8.53e-05,30.12341163,95.69861057,30.66943314
1.013333e-05,4.48e-05,2.4e-06,8.96e-05,31.1868849,95.4275725,33.21958864
1.013333e-05,4.48e-05,2.666667e-06,3.84e-05,17.85429832,89.30957882,10.62335996
1.013333e-05,4.48e-05,2.666667e-06,4.27e-05,19.12510329,90.43675974,12.28517007
1.013333e-05,4.48e-05,2.666667e-06,4.69e-05,20.31191763,91.48350766,13.68011703
1.013333e-05,4.48e-05,2.666667e-06,5.12e-05,21.43508298,92.47487771,14.873279460000001
1.013333e-05,4.48e-05,2.666667e-06,5.55e-05,22.51053385,93.44139119,15.98739409
1.013333e-05,4.48e-05,2.666667e-06,5.97e-05,23.55134713,94.48524777,18.10215434
